Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
05/24/23 05:00,,,,,,,,,0.1,,1.49,0.2,0.13,7.4999999999999997E-2,,,0.13500000000000001,,0.26,0.245,0.06,,,,,0.53,0.18,0.12,7.0000000000000007E-2
05/24/23 06:00,,,,,,0.59,,,0.1,,1.56,0.19500000000000001,,0.08,0.09,,0.105,,,0.185,,,,0.125,,0.47499999999999998,,0.14000000000000001,0.06
05/24/23 07:00,,,,,,,,0.11,0.1,,1.5049999999999999,0.19500000000000001,,0.11,0.26,,0.13,,,0.23,,,,0.11,,0.47499999999999998,7.0000000000000007E-2,0.13,0.08
05/24/23 08:00,,,,,,,,,0.1,,1.49,0.19500000000000001,0.27,8.5000000000000006E-2,,,0.105,,,0.185,,,,0.1,,0.48,,0.14000000000000001,0.08
05/24/23 09:00,,,,,,,,0.12,0.1,7.0000000000000007E-2,1.4450000000000001,0.18,,0.24,,,0.1,,0.09,0.15,,,,0.08,,0.35,0.09,0.12,6.5000000000000002E-2
05/24/23 10:00,,,,,,,,,0.1,,1.425,0.185,,0.14499999999999999,,,0.08,,,0.14499999999999999,0.1,,,9.5000000000000001E-2,,0.23499999999999999,6.5000000000000002E-2,,
05/24/23 11:00,,,,,,,,,0.1,,1.4,0.19500000000000001,,0.1,,,7.4999999999999997E-2,,,0.155,,,,0.12,,0.27,,,
05/25/23 12:00,,,,,,,,,0.1,,1.385,0.18,,0.06,7.4999999999999997E-2,,0.1,,,0.16,,,,0.14000000000000001,,0.17,0.35,,
05/25/23 01:00,,,,,,,,,0.1,,1.395,0.185,,0.06,,,0.115,,,0.19,,,,0.14499999999999999,,0.34,,,0.14000000000000001
05/25/23 02:00,,,,,,,,,0.1,,1.395,0.18,,0.09,,,0.12,,,0.2,,,,0.14000000000000001,,0.55500000000000005,,,
05/25/23 03:00,0.09,,,,,,,,0.1,,1.45,0.19,,0.08,0.05,,0.13,,0.14000000000000001,0.16500000000000001,,,,0.17499999999999999,,0.43,0.12,,
05/25/23 04:00,0.19,,,,,,,0.04,0.1,,1.4350000000000001,0.185,,0.08,,,9.5000000000000001E-2,,,0.16,,,,0.18,,0.64,0.09,,
05/25/23 05:00,,,,,,,,,,,1.38,0.16500000000000001,0.14000000000000001,,0.06,,7.4999999999999997E-2,,,0.14499999999999999,,,,0.15,,0.70499999999999996,0.09,,
05/25/23 06:00,0.17,,,,,,,,,,1.405,0.185,,,,,0.09,,,0.16,,,,0.13500000000000001,,0.53,0.16,,
05/25/23 07:00,0.1,,,,,,,,0.1,,1.44,0.19500000000000001,,7.0000000000000007E-2,,,8.5000000000000006E-2,,,0.20499999999999999,,,,0.105,,0.78500000000000003,0.26500000000000001,,
05/25/23 08:00,,,,,,,,,0.1,,1.42,0.19500000000000001,,,,,8.5000000000000006E-2,,,0.185,,,,9.5000000000000001E-2,,0.74,0.2,0.16,
05/25/23 09:00,,,,,,,,,0.1,,1.41,0.16,,6.5000000000000002E-2,,,8.5000000000000006E-2,0.48,,0.17499999999999999,,,,0.09,,0.5,,0.13,0.05
05/25/23 10:00,,,,,,,,0.115,0.1,,1.425,0.15,,7.0000000000000007E-2,,,9.5000000000000001E-2,0.44,,0.18,,,,,,0.38500000000000001,,0.1,0.05
05/25/23 11:00,,,,,,,,0.115,0.1,,1.4,0.13500000000000001,,0.06,7.0000000000000007E-2,,0.105,0.41,,0.155,,,,,,0.39500000000000002,,0.08,
05/25/23 12:00,,,,,,0.09,,0.08,0.1,,1.45,0.16,,,,,0.08,0.4,,0.14000000000000001,,,,,,0.47,,0.09,
05/25/23 01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/25/23 02:00,,,,,,,,0.1,0.1,,1.43,0.14000000000000001,,,,,,0.36,,0.11,0.22,,,,,0.28999999999999998,,,
05/25/23 03:00,,,,,0.18,,,0.115,,,1.38,0.16,,,,,,0.35,,0.115,9.5000000000000001E-2,,,,,0.19500000000000001,,,
05/25/23 04:00,,,,,,,,0.11,,,1.4,0.13,,0.05,,,0.06,0.39,,0.11,0.11,,,,,0.28999999999999998,7.0000000000000007E-2,,
05/25/23 05:00,,,,,,,,0.12,,,1.365,0.15,,,,,0.08,0.41,,0.08,,,,,,0.23,,,7.0000000000000007E-2
05/25/23 06:00,,,,,,,,0.1,,0.06,1.33,0.125,,,,,,0.41499999999999998,,0.21,,,,,,0.22500000000000001,,,8.5000000000000006E-2
05/25/23 07:00,,,,,,,,0.09,,,1.32,0.125,,0.11,,,,0.43,,7.0000000000000007E-2,,,,,,0.28499999999999998,0.06,,6.5000000000000002E-2
05/25/23 08:00,,,,,,,,,,,1.3,0.16500000000000001,,,,,0.06,0.41,,6.5000000000000002E-2,,,,,,0.13500000000000001,,,0.11
05/25/23 09:00,,,,,,,,0.09,,,1.35,0.15,,,,,,0.43,,7.4999999999999997E-2,,,,,,0.13,,,7.0000000000000007E-2
05/25/23 10:00,,,,,,,,,,0.105,1.34,0.17,,,,,0.08,0.42,,0.13500000000000001,,,,,,0.215,0.98,0.16,
05/25/23 11:00,0.1,,,,,,,,,,1.3,0.16,,,,,0.11,0.43,,0.11,,,,,,0.105,,0.08,0.06
05/26/23 12:00,0.1,,,,,,,0.115,,,1.3,0.19500000000000001,,,,,0.06,0.42,,9.5000000000000001E-2,,,,,,0.13500000000000001,,0.11,8.5000000000000006E-2
05/26/23 01:00,,,,,,,,0.1,,,1.31,0.16,,,,,0.1,,,0.11,,,,,,0.16,,,7.0000000000000007E-2
05/26/23 02:00,,,,,,,,,,,1.32,0.185,,0.06,,,0.11,0.35,,0.11,,,,,,0.21,0.1,,5.5E-2
05/26/23 03:00,0.13,,,,,,,,,0.1,1.34,0.22,,7.0000000000000007E-2,,,0.1,0.375,0.09,0.14000000000000001,,,,0.14000000000000001,,0.215,,,
05/26/23 04:00,0.11,,,,,,,0.12,,7.0000000000000007E-2,1.325,0.22,0.09,0.13,,,0.105,0.38,,0.125,,,,,,0.24,0.53500000000000003,,0.17
05/26/23 05:00,,,,,,,,,,,1.335,0.19,,,,,0.06,0.39,,0.08,,,,0.105,,0.16,,,0.13
05/26/23 06:00,,,,,,,,0.11,,,1.31,0.15,,,,,,0.35,,0.1,,,,0.08,,0.115,,,
05/26/23 07:00,,,,,,,,,,,1.36,0.17,,7.0000000000000007E-2,,,,0.37,,,,,,,,0.155,0.24,,0.17
05/26/23 08:00,,,,,,,,0.105,,,1.3049999999999999,0.14000000000000001,,,,,,0.33,,,,,,,,0.2,,,
05/26/23 09:00,,,,,,,,0.1,,,1.28,0.13,,,,,,0.35,,0.21,,,,,,0.4,,,
05/26/23 10:00,,,,,,,,0.1,,0.06,1.325,0.115,,,,,,,,,,,,,,0.19500000000000001,,,0.1
05/26/23 11:00,,,,,,,,0.1,,0.73,1.28,0.13,,,,,,,,,,,,,,0.13,,,
05/26/23 12:00,,,,,,,,8.5000000000000006E-2,,0.93,1.345,0.12,,,,,,0.30499999999999999,,0.17499999999999999,,,,,,0.17,,,0.06
05/26/23 01:00,,,,,,,,0.13,,,1.33,0.15,,,,,,0.35,,0.1,,,,,,0.09,,,
05/26/23 02:00,,,,,,,,0.1,,,1.32,0.12,,,,,,0.37,,0.17,0.43,,,,,0.26,,,0.06
05/26/23 03:00,,,,,,,,0.1,,,1.335,0.13,,7.0000000000000007E-2,,,,0.34,,6.5000000000000002E-2,0.17,,,,,0.15,,,
05/26/23 04:00,,,,,,,,0.1,,0.7,1.335,0.13500000000000001,,,,,,0.37,,,0.06,,,,,0.1,,,0.06
05/26/23 05:00,,,,,,,,9.5000000000000001E-2,,,1.32,0.125,,,,,0.12,0.375,,0.09,,,,,,0.16,0.09,,6.5000000000000002E-2
05/26/23 06:00,,,,,,,,0.1,,0.11,1.35,0.12,,,,,,0.38,,0.06,,,,0.15,,0.06,0.21,,0.09
05/26/23 07:00,,,,,,,,0.08,,,1.325,0.13,,7.0000000000000007E-2,,,,0.35499999999999998,,0.06,,,,0.19,,0.14499999999999999,,,6.5000000000000002E-2
05/26/23 08:00,,,,,,,,0.1,,0.25,1.33,0.15,,0.09,,,,0.33500000000000002,,,,,,,,0.15,0.32,,0.1
05/26/23 09:00,,,,,,,,0.11,,,1.345,0.19,,,,,,0.38500000000000001,,0.08,,,,,,0.13500000000000001,0.56999999999999995,,0.125
05/26/23 10:00,,,,,,,,0.11,,,1.33,0.185,,,,,,,,,0.2,,,,,0.19,0.96,,7.0000000000000007E-2
05/26/23 11:00,,,,,,,,0.1,,0.05,1.365,0.17499999999999999,,,,,,,,0.08,,,,,,0.18,0.17,,0.06
05/27/23 12:00,0.3,,,,,,,0.11,,,1.34,0.16500000000000001,,,,,0.06,,,7.4999999999999997E-2,,,,,,0.13500000000000001,0.6,,
05/27/23 01:00,0.12,,,,,,,0.11,,0.06,1.37,0.21,,,,,,0.34499999999999997,,8.5000000000000006E-2,,,,,,0.13500000000000001,1,,0.06
05/27/23 02:00,,,,,,,,0.12,,,1.325,0.2,,,,,0.16,,,0.06,,,,,,0.105,0.2,,
05/27/23 03:00,0.13,,,,,,,0.11,,0.09,1.32,0.19,,,,,7.0000000000000007E-2,0.34,,7.0000000000000007E-2,,,,,,0.21,0.64,,7.4999999999999997E-2
05/27/23 04:00,0.16,,,,,0.59,,0.11,,,1.355,0.23,,,,,,0.36,,0.15,,,,,,0.22,0.57999999999999996,,0.15
05/27/23 05:00,0.09,,,,,,,0.105,,,1.335,0.28499999999999998,,,,,,0.33500000000000002,,,,,,,,0.28499999999999998,0.34499999999999997,,0.105
05/27/23 06:00,0.28999999999999998,,,,,,,0.125,,7.0000000000000007E-2,1.45,0.22500000000000001,,0.11,,,0.12,0.35,,0.18,,,,,,0.43,0.215,,0.1
05/27/23 07:00,,,,,,,,0.105,,0.1,1.42,0.2,,0.13,,,7.0000000000000007E-2,0.37,,0.13500000000000001,7.0000000000000007E-2,,,,,0.2,,,
05/27/23 08:00,,,,,,,,0.09,,0.47,1.365,0.14499999999999999,,,0.11,,,0.39,,7.0000000000000007E-2,,,,,,0.155,,,0.08
05/27/23 09:00,,,,,,,,0.1,,0.1,1.36,0.14499999999999999,,0.06,,,,0.36,,0.06,,,,,,0.16,,,0.05
05/27/23 10:00,,,,,,,,0.1,,,1.38,0.13,,0.09,,,0.23,0.39,,,,,,,,0.16500000000000001,,,
05/27/23 11:00,,,,,,,,0.11,,,1.35,0.11,,,,,,0.37,,,,,,,,0.21,,,
05/27/23 12:00,,,,,,,,8.5000000000000006E-2,,,1.325,0.13500000000000001,,,,,,0.36499999999999999,,0.2,,,,,,0.2,,,0.06
05/27/23 01:00,,,,,,,,0.11,,,1.365,0.13,,,,,,0.34,,,,,,,,0.155,,,0.06
05/27/23 02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/27/23 03:00,,,,,,,,0.12,,,1.32,0.13,,,,,,0.33,,0.12,0.22,,,,,0.23,,,0.06
05/27/23 04:00,,,,,,,,,,,1.335,0.16500000000000001,,,,,0.08,0.34,,0.105,0.11,,,,,0.11,0.88,,7.0000000000000007E-2
05/27/23 05:00,,,,,,,,9.5000000000000001E-2,,,1.32,0.13500000000000001,,0.21,,,,0.37,,0.13,,,,,,0.19,,,0.08
05/27/23 06:00,,,,,,,,9.5000000000000001E-2,,,1.35,0.125,,,,,,0.35,,0.09,,,,,,7.4999999999999997E-2,0.22,,0.1
05/27/23 07:00,,,,,,,,9.5000000000000001E-2,,0.12,1.325,0.13500000000000001,,,,,0.71,0.38,,0.09,,,,,,9.5000000000000001E-2,,,0.13500000000000001
05/27/23 08:00,,,,,,,,0.14499999999999999,,,1.35,0.19,,,,,,0.35,,7.4999999999999997E-2,,,,,,0.17499999999999999,7.0000000000000007E-2,,0.15
05/27/23 09:00,0.18,0.18,,,,,,0.115,,,1.365,0.185,,0.17,,,0.09,0.34499999999999997,,0.125,,,,,,0.17,,,0.09
05/27/23 10:00,0.08,0.12,,,,,,,0.2,,1.48,0.27500000000000002,,,,,0.14000000000000001,0.33,0.08,0.125,,,,,,0.23,0.09,,9.5000000000000001E-2
05/27/23 11:00,,0.105,,,,,,0.14499999999999999,0.1,0.06,1.52,0.315,,0.08,,,7.0000000000000007E-2,0.38,,0.16,,,,,,0.21,0.19500000000000001,,0.19
05/28/23 12:00,0.09,0.115,,,,,,0.155,0.2,,1.53,0.34,0.14000000000000001,7.4999999999999997E-2,,,0.16,,,0.21,,,,,,0.42,0.09,,
05/28/23 01:00,,,,,,,,0.155,0.2,,1.5649999999999999,0.38500000000000001,,0.12,0.08,,0.28000000000000003,,,0.27500000000000002,0.05,,,,,0.62,0.1,,
05/28/23 02:00,0.18,,,,,,,0.15,0.2,0.08,1.6,0.35499999999999998,0.11,0.11,,,0.17499999999999999,0.34,0.11,0.24,,,,,,0.47499999999999998,,,0.115
05/28/23 03:00,0.22,0.155,,,,,,0.14499999999999999,0.2,0.08,1.56,0.34499999999999997,,6.5000000000000002E-2,,,0.16,0.32,0.14000000000000001,0.22500000000000001,0.39,,,,,0.375,0.09,,0.255
05/28/23 04:00,0.1,0.11,,,0.28000000000000003,,,0.13500000000000001,0.2,0.06,1.54,0.36499999999999999,,0.11,,,0.21,0.33,,0.27500000000000002,0.05,,,,,0.34499999999999997,6.5000000000000002E-2,,0.24
05/28/23 05:00,0.41499999999999998,9.5000000000000001E-2,,,0.08,,,0.16500000000000001,0.2,0.06,1.55,0.375,,0.1,,,0.21,0.37,,0.28999999999999998,,,,,,0.55500000000000005,0.155,,
05/28/23 06:00,0.12,,,,,,,0.16500000000000001,0.2,0.06,1.59,0.375,,0.12,,,0.33,0.35499999999999998,0.14000000000000001,0.27500000000000002,0.13,,,,,0.52500000000000002,9.5000000000000001E-2,,
05/28/23 07:00,,,,,,,,0.14000000000000001,0.2,,1.4950000000000001,0.31,,0.11,,,0.255,0.36499999999999999,0.12,0.25,,,,,,0.52500000000000002,,,0.71
05/28/23 08:00,,,,,,,,0.125,0.1,0.06,1.4450000000000001,0.26,,7.4999999999999997E-2,,,0.14000000000000001,0.36,0.1,0.17,7.0000000000000007E-2,,,,,0.23499999999999999,0.12,,0.06
05/28/23 09:00,,,,,,,,0.105,0.1,,1.39,0.17499999999999999,,,,,0.1,0.37,0.48,0.1,,,,,,0.17,1.1000000000000001,,0.59
05/28/23 10:00,,,,,,,,0.11,0.1,,1.35,0.17,,,,,7.4999999999999997E-2,0.36499999999999999,,0.1,,,,,,0.125,,,1.3
05/28/23 11:00,,,,,,,,0.11,,,1.385,0.14499999999999999,,7.0000000000000007E-2,,,6.5000000000000002E-2,0.36,,0.08,,,,,,0.215,,,
05/28/23 12:00,,,,,,,,0.115,0.1,,1.43,0.16,,,,,7.0000000000000007E-2,0.36499999999999999,,0.12,,,,,,0.27,0.64,,
05/28/23 01:00,,,,,,,,0.105,,0.1,1.4,0.14000000000000001,,8.5000000000000006E-2,,,7.0000000000000007E-2,0.36,,7.4999999999999997E-2,,,,,,0.16,,,
05/28/23 02:00,,,,,,,,0.19,,,1.37,0.14000000000000001,,7.0000000000000007E-2,,,,0.33,,0.09,,,,,,0.16,0.6,,
05/28/23 03:00,,,,,,,,0.11,,,1.36,0.14000000000000001,,0.09,,,,0.37,,0.16,0.45,,,,,,,,
05/28/23 04:00,,,,,,,,0.11,,,1.38,0.125,,,,,,0.35499999999999998,,0.1,0.17499999999999999,,,,,0.19,,,0.06
05/28/23 05:00,,,,,,,,0.15,0.2,,1.425,0.26500000000000001,,0.14000000000000001,,,0.08,0.36,,7.4999999999999997E-2,0.06,,,,,0.105,0.76,,0.05
05/28/23 06:00,,,,,,,,0.14000000000000001,0.1,,1.425,0.2,,0.14000000000000001,,,7.0000000000000007E-2,0.37,,0.09,,,,,,0.17,,,0.06
05/28/23 07:00,,,,,,,,0.13500000000000001,0.1,,1.4350000000000001,0.2,,0.06,,,0.06,0.38500000000000001,,0.12,,,,0.21,,0.19,0.09,,0.05
05/28/23 08:00,0.1,,,,,,,0.115,,,1.35,0.15,,0.105,,,0.05,0.37,,0.1,0.49,,,,,0.21,,,0.05
05/28/23 09:00,,,,,,,,0.105,0.1,,1.38,0.23,,0.08,,,0.11,0.37,,0.14499999999999999,,,,,,0.21,0.28000000000000003,,0.19500000000000001
05/28/23 10:00,0.20499999999999999,0.09,,,,,,0.15,0.1,0.17,1.4350000000000001,0.24,,7.0000000000000007E-2,7.0000000000000007E-2,,0.17499999999999999,0.35499999999999998,0.16,0.14499999999999999,,,,,,0.245,0.22,,9.5000000000000001E-2
05/28/23 11:00,,0.1,,,,,,0.12,0.1,0.08,1.405,0.31,,0.105,0.08,,0.21,0.37,0.15,0.215,,,,,,0.29499999999999998,0.12,,
05/29/23 12:00,0.1,0.1,,,,,,9.5000000000000001E-2,0.1,,1.43,0.32,,0.08,,,0.18,0.4,,0.185,,,,,,0.66,0.21,,
05/29/23 01:00,,0.105,,,,,,0.14000000000000001,0.1,,1.41,0.30499999999999999,,7.0000000000000007E-2,,,0.09,0.33,,0.1,,,,,,0.38500000000000001,0.20499999999999999,,0.08
05/29/23 02:00,0.1,0.125,,,,,,0.125,0.1,0.06,1.4,0.23,,0.1,,,0.08,0.38500000000000001,,0.16,,,,,,0.28000000000000003,0.36,,0.06
05/29/23 03:00,0.11,0.12,,,,,,0.12,0.1,5.5E-2,1.41,0.30499999999999999,,7.0000000000000007E-2,,,0.14499999999999999,0.34499999999999997,,0.16,,,,,,0.33,0.14000000000000001,,0.06
05/29/23 04:00,0.13,0.11,,,,,,0.11,0.1,0.05,1.7,0.33,,0.06,,,0.11,0.37,,0.13,,,,,,0.66,0.08,,0.08
05/29/23 05:00,0.105,0.105,,,0.08,,,0.13500000000000001,0.1,,1.375,0.32,,0.06,,,0.125,0.33,,0.14499999999999999,,,,,,0.35,0.19,,0.08
05/29/23 06:00,0.18,0.12,,,,,,0.17,0.2,0.06,1.39,0.31,,0.14499999999999999,,,0.16,0.34,0.11,0.14499999999999999,,,,,,0.39,0.1,,7.0000000000000007E-2
05/29/23 07:00,,,,,,,,0.11,,,1.24,0.16,,,,,0.06,0.36499999999999999,,0.115,,,,,,0.16500000000000001,0.55000000000000004,,7.0000000000000007E-2
05/29/23 08:00,,,,,,,,9.5000000000000001E-2,,,1.2150000000000001,0.14499999999999999,,,,,,0.38,,7.0000000000000007E-2,,,,,,0.19,,,0.06
05/29/23 09:00,,,,,,,,0.1,,,1.19,0.13,,,,,,0.34499999999999997,,,,,,,,0.32,,,
05/29/23 10:00,,,,,,,,9.5000000000000001E-2,,,1.18,0.13,,,0.24,,,0.37,,,,,,,,0.215,,,
05/29/23 11:00,,,0.31,,,,,,,0.08,1.1950000000000001,0.125,,,,,0.155,0.38,,,,,,,,7.0000000000000007E-2,,,0.06
05/29/23 12:00,,,,,,,,0.115,,1.08,1.22,0.13,,,,,,0.35499999999999998,,,,,,,,0.28499999999999998,,,0.06
05/29/23 01:00,,,,,,,,0.115,,0.42499999999999999,1.23,0.13,,,,,,0.36,,0.09,,,,,,0.24,,,7.0000000000000007E-2
05/29/23 02:00,,,,,,,,0.115,,,1.2250000000000001,0.13,,,,,,0.36499999999999999,,,,,,,,0.13,7.0000000000000007E-2,,0.06
05/29/23 03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/23 04:00,,,,,,,,0.1,,,1.1850000000000001,0.14000000000000001,,,,,0.22,0.35499999999999998,,0.28499999999999998,0.30499999999999999,,,,,0.18,,,7.0000000000000007E-2
05/29/23 05:00,,,,,,,,0.11,,,1.22,0.14000000000000001,,,,,,0.39,,,7.0000000000000007E-2,,,,,0.23,,,
05/29/23 06:00,,,,,,,,8.5000000000000006E-2,,0.47,1.22,0.125,,,,,,0.34,,0.06,,,,,,0.27,,,0.08
05/29/23 07:00,,,,,,,,0.11,,,1.22,0.14499999999999999,,,,,,0.39,,,,,,,,0.245,1.1200000000000001,,
05/29/23 08:00,,,,,,,,0.1,,0.09,1.1599999999999999,0.14499999999999999,,,,,,0.37,,,,,,,,0.16,,,0.105
05/29/23 09:00,,,,,,,,0.105,,,1.2549999999999999,0.16500000000000001,,0.2,,,,0.38500000000000001,,0.06,,,,,,0.16500000000000001,,,
05/29/23 10:00,,,,,,,,0.09,,,1.26,0.2,,,,,0.12,0.37,0.32,7.0000000000000007E-2,,,,,,0.115,0.78,,
05/29/23 11:00,,,,,,,,0.12,,,1.2250000000000001,0.2,,,,,7.0000000000000007E-2,0.39,,0.09,,,,,,0.46,,,0.08
05/30/23 12:00,,,,,0.18,,,0.13,,0.08,1.2250000000000001,0.215,,,,,,0.37,,7.4999999999999997E-2,0.1,,,,,0.25,0.06,,0.06
05/30/23 01:00,0.14000000000000001,,,,,,,0.1,0.1,0.09,1.3,0.21,,0.1,0.08,,0.125,0.34499999999999997,,0.13500000000000001,,,,,,0.155,1,,
05/30/23 02:00,,,,,,,,0.125,,,1.2949999999999999,0.215,,0.11,,,0.125,,,0.13,,,,,,0.22,0.67500000000000004,,0.06
05/30/23 03:00,,,,,,,,0.125,0.1,,1.29,0.23499999999999999,,,,,0.1,0.35,,0.1,,,,,,0.25,1.04,,
05/30/23 04:00,,0.09,,,,,,0.12,0.1,,1.28,0.23,,,,,0.08,,,0.11,,,,,,0.18,0.08,,7.0000000000000007E-2
05/30/23 05:00,0.14000000000000001,9.5000000000000001E-2,,,,,,0.105,0.1,,1.3049999999999999,0.23,,,,,0.09,0.32,,0.115,,,,,,0.26500000000000001,0.15,,0.11
05/30/23 06:00,,,,,,,,9.5000000000000001E-2,,,1.2350000000000001,0.18,,,,,,0.34499999999999997,,7.0000000000000007E-2,,,,,,0.125,,,0.06
05/30/23 07:00,,,,,,,,0.1,,,1.2350000000000001,0.14000000000000001,,,,,,0.34499999999999997,,,,,,,,0.23,,,0.1
05/30/23 08:00,,,,,,,,0.1,,,1.1850000000000001,0.14000000000000001,,,,,,0.35,,0.49,,,,,,0.17,,,
05/30/23 09:00,,,,,,,,0.09,,0.87,1.22,0.12,,,,,,0.35499999999999998,,0.56999999999999995,,,,,,0.14000000000000001,0.15,,0.06
05/30/23 10:00,,,,,,,,0.12,,,1.23,0.13,,,,,,0.38500000000000001,,0.48,,,,,,0.28000000000000003,0.17,,7.0000000000000007E-2
05/30/23 11:00,,,,,,,,9.5000000000000001E-2,,,1.2150000000000001,0.125,,,,,,0.35499999999999998,,7.0000000000000007E-2,,,,,,0.32500000000000001,,,7.0000000000000007E-2
05/30/23 12:00,,,,,,,,9.5000000000000001E-2,,0.64,1.23,0.12,,,,,,0.35,,,,,,,,0.28000000000000003,0.84,,
05/30/23 01:00,,,,,,,,0.11,,,1.2050000000000001,0.11,,0.11,,,,0.34499999999999997,,0.06,,,,,,0.23,,,0.06
05/30/23 02:00,,,,,,,,9.5000000000000001E-2,,1,1.2250000000000001,0.13,,,,,,0.36,,0.06,,,,,,0.22,,,0.06
05/30/23 03:00,,,,,,,,0.15,,,1.19,0.12,,0.18,,,,0.39,,,,,,,,,,,0.05
05/30/23 04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/30/23 05:00,,,,,,,,,,,1.2649999999999999,0.14000000000000001,,0.14000000000000001,,,0.26,0.35499999999999998,,0.255,0.19,,,,,0.38,,,7.0000000000000007E-2
05/30/23 06:00,,,,,,,,0.115,0.1,,1.52,0.13,0.1,0.19,0.08,,0.31,0.33500000000000002,0.15,0.47,0.13500000000000001,,,,,0.69499999999999995,7.0000000000000007E-2,0.23,7.0000000000000007E-2
05/30/23 07:00,,,,,,,,0.14000000000000001,0.1,,1.25,0.14499999999999999,0.1,8.5000000000000006E-2,,,0.14000000000000001,0.38,0.24,0.21,,,,,,0.185,0.25,0.23,7.0000000000000007E-2
05/30/23 08:00,,,,,,,,0.12,,,1.22,0.18,0.1,0.06,,,0.1,0.36499999999999999,0.21,0.16500000000000001,,,,,,0.26500000000000001,0.23499999999999999,0.13,7.0000000000000007E-2
05/30/23 09:00,,,,,,,,0.13,0.1,,1.26,0.19500000000000001,,7.0000000000000007E-2,,,0.1,0.34,0.15,0.16500000000000001,,,,,,0.36499999999999999,0.30499999999999999,,0.06
05/30/23 10:00,,,,,,,,0.14000000000000001,0.1,,1.24,0.21,,,,,0.125,0.39,,0.15,0.15,,,,,0.155,0.17499999999999999,,0.105
05/30/23 11:00,,,,,,,,0.155,0.2,0.08,1.25,0.255,0.13,,0.15,,0.22,,0.46,0.18,,,,,,0.27500000000000002,7.4999999999999997E-2,0.55000000000000004,6.5000000000000002E-2
05/31/23 12:00,0.12,,,,,,,0.13,0.1,,1.2749999999999999,0.26,,,,,0.13,,0.11,0.19,,,,,,0.31,0.14000000000000001,,7.0000000000000007E-2
05/31/23 01:00,,,,,,,,,0.2,7.0000000000000007E-2,1.26,0.27500000000000002,,0.09,,,0.14000000000000001,0.34,0.12,0.23499999999999999,,,,,,0.35,7.0000000000000007E-2,,0.06
05/31/23 02:00,0.17,0.1,,,,,,0.14000000000000001,0.1,,1.3049999999999999,0.28999999999999998,,8.5000000000000006E-2,,,0.125,0.36499999999999999,0.15,0.20499999999999999,0.1,,,,,0.28499999999999998,0.245,,0.08
05/31/23 03:00,0.18,0.105,,,,,,0.13,0.1,0.06,1.3049999999999999,0.28000000000000003,,0.11,,,0.12,0.34,0.16,0.215,,,,0.16,,0.33,0.08,,
05/31/23 04:00,0.14000000000000001,0.105,,,,,,0.14499999999999999,0.1,,1.31,0.27,,0.09,,,0.13500000000000001,0.37,0.15,0.17499999999999999,,,,,,0.37,0.20499999999999999,,
05/31/23 05:00,,0.1,,,,,,0.155,0.1,0.05,1.2949999999999999,0.28499999999999998,0.19,0.09,,,0.14499999999999999,,,0.20499999999999999,,,,,,0.39,0.37,,0.14000000000000001
05/31/23 06:00,0.12,0.09,,,,,0.4,0.14000000000000001,0.1,,1.28,0.255,,0.20499999999999999,,,0.14499999999999999,0.375,0.19,0.18,,,,,,0.435,0.125,,0.06
05/31/23 07:00,,,,,,,,0.11,0.1,0.25,1.25,0.19500000000000001,,0.11,,,,0.35499999999999998,,7.0000000000000007E-2,,,,,,0.13500000000000001,0.34,,
05/31/23 08:00,,,,,,,,0.11,0.1,0.06,1.26,0.20499999999999999,,0.06,,,,0.38,,0.09,,,,,,0.14000000000000001,,,7.0000000000000007E-2
05/31/23 09:00,,,,,,,,0.12,,,1.21,0.16,,,,,0.06,0.38,,7.4999999999999997E-2,,,,,,0.12,,,
05/31/23 10:00,,,,,,,,0.1,,,1.17,0.13,,,,,,0.36,,,,,,,,7.0000000000000007E-2,,,
05/31/23 11:00,,,,,,,,9.5000000000000001E-2,,,1.155,0.15,,,,,,0.34499999999999997,,0.42,,,,,,0.23,,,7.0000000000000007E-2
05/31/23 12:00,,,,,,,,0.13,,,1.1599999999999999,0.15,,0.28999999999999998,,,,0.36,,0.06,,,,,,0.17499999999999999,,,
05/31/23 01:00,,,,,,,,0.12,,,1.17,0.14499999999999999,,,,,0.06,0.37,,0.13500000000000001,,,,,,0.17,1.1100000000000001,,
05/31/23 02:00,,,,,,,,8.5000000000000006E-2,,,1.2350000000000001,0.13500000000000001,,0.06,,,0.38,0.35499999999999998,,,,,,,,0.27500000000000002,,,0.06
05/31/23 03:00,,,,,,,,0.13500000000000001,,,1.18,0.12,,,,,,0.35,,,,,,,,0.33500000000000002,0.2,,0.06
05/31/23 04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/23 05:00,,,,,,,,0.115,,,1.2,0.125,,0.23,,,,0.35,,0.1,0.315,,,,,0.24,,,7.0000000000000007E-2
05/31/23 06:00,,,,,,,,0.115,,0.44,1.2350000000000001,0.15,,,,,,0.35,,0.28999999999999998,0.1,,,,,0.28999999999999998,,,7.4999999999999997E-2
