Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
11/08/23 12:00,0.5,0.5,0.18,0.5,0.5,1.47,0.5,0.5,0.5,0.5,0,2.2999999999999998,1.64,1.1000000000000001,1.87,0.5,0.5,0.5,3.94,0.5,0.5,1.2,0.5,0.5,0.5,0.5,0.5,1.04,1.78,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.41,0.5,0.5,0.5,5.22,2.57,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,1.82,0.5,2.06,0.5
11/09/23 12:00,0.5,0.5,0.18,0.5,0.5,1.47,0.5,0.5,0.5,0.5,0,2.2999999999999998,1.64,1.1000000000000001,1.87,0.5,0.5,0.5,3.94,0.5,0.5,1.2,0.5,0.5,0.5,0.5,0.5,1.04,1.78,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.41,0.5,0.5,0.5,5.22,2.57,0.5,0.5,0.5,0.5,0.5,0.39,0.5,0.5,1.82,0.5,2.06,0.5
11/10/23 12:00,0.5,0.5,0.18,0.5,0.5,1.47,0.5,0.5,0.5,0.5,0,2.2999999999999998,1.64,1.1000000000000001,1.87,0.5,0.5,0.5,3.94,0.5,0.5,1.2,0.5,0.5,0.5,0.5,0.5,1.04,1.78,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.41,0.5,0.5,0.5,5.22,2.57,0.5,0.5,0.5,,,,0.5,0.5,1.82,0.5,2.06,0.5
11/11/23 12:00,0.5,0.5,0.18,0.5,0.5,1.47,0.5,0.5,0.5,0.5,0,2.2999999999999998,1.64,1.1000000000000001,1.87,0.5,0.5,0.5,3.94,0.5,0.5,1.2,0.5,0.5,0.5,0.5,0.5,1.04,1.78,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.41,0.5,0.5,0.5,5.22,2.57,0.5,0.5,0.5,0.5,0.5,0.39,0.5,0.5,1.82,0.5,2.06,0.5
11/12/23 12:00,0.5,0.5,0.18,0.5,0.5,1.47,0.5,0.5,0.5,0.5,0,2.2999999999999998,1.64,1.1000000000000001,1.87,0.5,0.5,0.5,3.94,0.5,0.5,1.2,0.5,0.5,0.5,0.5,0.5,1.04,1.78,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.41,0.5,0.5,0.5,5.22,2.57,0.5,0.5,,0.5,0.5,0.39,0.5,0.5,1.82,0.5,2.06,0.5
11/13/23 12:00,0.5,0.5,0.18,0.5,0.5,0.5,0.5,0.5,1.2,0.5,0.61,0.5,2.27,,0.5,0.5,0.5,4.17,1.1399999999999999,0.5,9.89,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,8.58,4.83,0.5,0.5,17.18,,6.72,29.59,0.5,0.5,0.5,0.37,0.5,1.95,0.5,0.5,1.59,0.5
11/14/23 12:00,0.5,0.5,0.18,0.5,0.5,0.5,0.5,0.5,1.2,0.5,0.61,0.5,2.27,,0.5,0.5,0.5,4.17,1.1399999999999999,0.5,9.89,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,8.58,4.83,0.5,0.5,17.18,,6.72,29.59,0.5,0.5,0.5,0.37,0.5,1.95,0.5,0.5,1.59,0.5
11/15/23 12:00,0.5,0.5,0.18,0.5,0.5,0.5,0.5,0.5,1.2,0.5,0.61,0.5,2.27,,0.5,0.5,0.5,4.17,1.1399999999999999,0.5,9.89,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,8.58,4.83,0.5,0.5,17.18,,6.72,29.59,0.5,0.5,0.5,0.37,0.5,1.95,0.5,0.5,1.59,0.5
11/16/23 12:00,0.5,0.5,0.18,0.5,0.5,0.5,0.5,0.5,1.2,0.5,0.61,0.5,2.27,,0.5,0.5,0.5,4.17,1.1399999999999999,0.5,9.89,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,8.58,4.83,0.5,0.5,17.18,,6.72,29.59,0.5,0.5,0.5,0.37,0.5,1.95,0.5,0.5,1.59,0.5
11/17/23 12:00,0.5,0.5,0.18,0.5,0.5,0.5,0.5,0.5,1.2,0.5,0.61,0.5,2.27,,0.5,0.5,0.5,4.17,1.1399999999999999,0.5,9.89,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,8.58,4.83,0.5,0.5,17.18,,6.72,29.59,0.5,0.5,0.5,0.37,0.5,1.95,0.5,0.5,1.59,0.5
11/18/23 12:00,0.5,0.5,0.18,0.5,0.5,0.5,0.5,0.5,1.2,0.5,0.61,0.5,2.27,,0.5,0.5,0.5,4.17,1.1399999999999999,0.5,9.89,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,8.58,4.83,0.5,0.5,17.18,,6.72,29.59,0.5,0.5,0.5,0.37,0.5,1.95,0.5,0.5,1.59,0.5
11/19/23 12:00,0.5,0.5,0.18,0.5,0.5,0.5,0.5,0.5,1.2,0.5,0.61,0.5,2.27,,0.5,0.5,0.5,4.17,1.1399999999999999,0.5,9.89,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,8.58,4.83,0.5,0.5,17.18,,6.72,29.59,0.5,0.5,0.5,0.37,0.5,1.95,0.5,0.5,1.59,0.5
11/20/23 12:00,0.5,0.5,0.18,,0.5,0.5,0.5,2.4,2.0299999999999998,0.5,0,0.5,1.6,0.5,0.5,4.12,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.33,12.96,0.5,0.5,4.3600000000000003,,9.82,0.5,0.5,0.5,0.5,0.13,0.5,0.5,0.5,0.5,2.93,0.5
11/21/23 12:00,,,0.18,,0.5,0.5,0.5,2.4,2.0299999999999998,0.5,0,0.5,1.6,0.5,0.5,4.12,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.33,12.96,0.5,0.5,4.3600000000000003,,9.82,0.5,0.5,0.5,0.5,0.13,0.5,0.5,0.5,0.5,2.93,0.5
11/22/23 12:00,0.5,0.5,,,0.5,0.5,0.5,2.4,2.0299999999999998,0.5,0,0.5,1.6,0.5,0.5,4.12,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.33,12.96,0.5,0.5,4.3600000000000003,,9.82,0.5,0.5,0.5,0.5,0.13,0.5,0.5,0.5,0.5,2.93,0.5
11/23/23 12:00,0.5,0.5,,,0.5,0.5,0.5,2.4,2.0299999999999998,0.5,0,0.5,1.6,0.5,0.5,4.12,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.33,,0.5,0.5,4.3600000000000003,,9.82,0.5,0.5,0.5,0.5,0.13,0.5,0.5,0.5,0.5,2.93,0.5
11/24/23 12:00,0.5,0.5,,,0.5,0.5,0.5,2.4,2.0299999999999998,0.5,0,0.5,1.6,0.5,0.5,4.12,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.33,,0.5,0.5,4.3600000000000003,,9.82,0.5,0.5,0.5,0.5,0.13,0.5,0.5,0.5,0.5,2.93,0.5
11/25/23 12:00,0.5,0.5,0.18,,0.5,0.5,0.5,2.4,2.0299999999999998,0.5,0,0.5,1.6,0.5,0.5,4.12,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.33,,0.5,0.5,4.3600000000000003,,9.82,0.5,0.5,0.5,0.5,0.13,0.5,0.5,0.5,0.5,2.93,0.5
11/26/23 12:00,0.5,0.5,0.18,,0.5,0.5,0.5,2.4,2.0299999999999998,0.5,0,0.5,1.6,0.5,0.5,4.12,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.33,12.96,0.5,0.5,4.3600000000000003,,9.82,0.5,0.5,0.5,0.5,0.13,0.5,0.5,0.5,0.5,2.93,0.5
11/27/23 12:00,2,0.5,0.24,,0.5,1.54,0.5,1.59,1.7,0.5,0.05,0.5,2.23,0.5,1.2,2.04,1.21,0.5,0.5,0.5,0.5,1.03,0.5,0.5,0.5,0.5,1.1599999999999999,1.08,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,5.43,,0.5,0.5,0.5,0.5,0.5,0.16,0.5,0.5,0.5,0.5,4.4800000000000004,0.5
11/28/23 12:00,2,0.5,0.24,,0.5,1.54,0.5,1.59,1.7,0.5,0.05,0.5,2.23,0.5,1.2,2.04,1.21,0.5,0.5,0.5,0.5,1.03,0.5,0.5,0.5,0.5,1.1599999999999999,1.08,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,5.43,,0.5,0.5,0.5,0.5,0.5,0.16,0.5,0.5,0.5,0.5,4.4800000000000004,0.5
11/29/23 12:00,2,0.5,0.24,,0.5,1.54,0.5,1.59,1.7,0.5,0.05,0.5,2.23,0.5,1.2,2.04,1.21,0.5,0.5,0.5,0.5,1.03,0.5,0.5,0.5,0.5,1.1599999999999999,1.08,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,5.43,,0.5,0.5,0.5,0.5,0.5,0.16,0.5,0.5,0.5,0.5,4.4800000000000004,0.5
11/30/23 12:00,2,0.5,0.24,,0.5,1.54,0.5,1.59,1.7,0.5,0.05,0.5,2.23,0.5,1.2,2.04,1.21,0.5,0.5,0.5,0.5,1.03,0.5,0.5,0.5,0.5,1.1599999999999999,1.08,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,5.43,,0.5,0.5,0.5,0.5,0.5,0.16,0.5,0.5,0.5,0.5,4.4800000000000004,0.5
12/01/23 12:00,2,0.5,0.24,,0.5,1.54,0.5,1.59,1.7,0.5,0.05,0.5,2.23,0.5,1.2,2.04,1.21,0.5,0.5,0.5,0.5,1.03,0.5,0.5,0.5,0.5,1.1599999999999999,1.08,0.5,0.5,1.1299999999999999,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,5.43,,0.5,0.5,0.5,0.5,0.5,0.16,0.5,0.5,0.5,0.5,4.4800000000000004,0.5
12/02/23 12:00,2,0.5,0.24,,0.5,1.54,0.5,1.59,1.7,0.5,0.05,0.5,2.23,0.5,1.2,2.04,1.21,0.5,0.5,0.5,0.5,1.03,0.5,0.5,0.5,0.5,1.1599999999999999,1.08,0.5,0.5,1.1299999999999999,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,5.43,,0.5,0.5,0.5,0.5,0.5,0.16,0.5,0.5,0.5,0.5,4.4800000000000004,0.5
12/03/23 12:00,2,0.5,0.24,,0.5,1.54,0.5,1.59,1.7,0.5,0.05,0.5,2.23,0.5,1.2,2.04,1.21,0.5,0.5,0.5,0.5,1.03,0.5,0.5,0.5,0.5,1.1599999999999999,1.08,0.5,0.5,1.1299999999999999,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,5.43,,0.5,0.5,0.5,0.5,0.5,0.16,0.5,0.5,0.5,0.5,4.4800000000000004,0.5
12/04/23 12:00,0.5,0.5,0.43,,0.5,0.5,1.1499999999999999,0.5,0.5,0.5,0.28000000000000003,0.5,0.5,0.5,1.08,0.5,0.5,0.5,0.5,0.5,1.1100000000000001,1.04,1.78,0.5,0.5,1.06,0.5,1.72,0.5,0.5,1.02,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,1.68,0.5,0.5,3.58,0.5,,0.5,0.5,0.5,0.5,0.5,0.28999999999999998,1.3,0.5,0.5,0.5,2.17,0.5
12/05/23 12:00,0.5,0.5,0.43,,0.5,0.5,1.1499999999999999,0.5,0.5,0.5,0.28000000000000003,0.5,0.5,0.5,1.08,0.5,0.5,0.5,0.5,0.5,1.1100000000000001,1.04,1.78,0.5,0.5,1.06,0.5,1.72,0.5,0.5,1.02,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,1.68,0.5,0.5,3.58,0.5,,0.5,0.5,0.5,0.5,0.5,0.28999999999999998,1.3,0.5,0.5,0.5,2.17,0.5
12/06/23 12:00,0.5,0.5,0.43,,0.5,0.5,1.1499999999999999,0.5,0.5,0.5,0.28000000000000003,0.5,0.5,0.5,1.08,0.5,0.5,0.5,0.5,0.5,1.1100000000000001,1.04,1.78,0.5,0.5,1.06,0.5,1.72,0.5,0.5,1.02,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,1.68,0.5,0.5,3.58,0.5,,0.5,0.5,0.5,0.5,0.5,0.28999999999999998,1.3,0.5,0.5,0.5,2.17,0.5
12/07/23 12:00,0.5,0.5,0.43,,0.5,0.5,1.1499999999999999,0.5,0.5,0.5,0.28000000000000003,0.5,0.5,0.5,1.08,0.5,0.5,0.5,0.5,0.5,1.1100000000000001,1.04,1.78,0.5,0.5,1.06,0.5,1.72,0.5,0.5,1.02,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,1.68,0.5,0.5,3.58,0.5,,0.5,0.5,0.5,0.5,0.5,0.28999999999999998,1.3,0.5,0.5,0.5,2.17,0.5
12/08/23 12:00,0.5,0.5,0.43,,0.5,0.5,1.1499999999999999,0.5,0.5,0.5,0.28000000000000003,0.5,0.5,0.5,1.08,0.5,0.5,0.5,0.5,0.5,1.1100000000000001,1.04,1.78,0.5,0.5,1.06,0.5,1.72,0.5,0.5,1.02,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,1.68,0.5,0.5,3.58,0.5,,0.5,0.5,0.5,0.5,0.5,0.28999999999999998,1.3,0.5,0.5,0.5,2.17,0.5
12/09/23 12:00,0.5,0.5,0.43,,0.5,0.5,1.1499999999999999,0.5,0.5,0.5,0.28000000000000003,0.5,0.5,0.5,1.08,0.5,0.5,0.5,0.5,0.5,1.1100000000000001,1.04,1.78,0.5,0.5,1.06,0.5,1.72,0.5,0.5,1.02,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,1.68,0.5,0.5,3.58,0.5,,0.5,0.5,0.5,0.5,0.5,0.28999999999999998,1.3,0.5,0.5,0.5,2.17,0.5
12/10/23 12:00,0.5,,0.43,,0.5,0.5,1.1499999999999999,0.5,0.5,0.5,0.28000000000000003,0.5,0.5,0.5,1.08,0.5,0.5,0.5,0.5,0.5,1.1100000000000001,1.04,1.78,0.5,0.5,1.06,0.5,1.72,0.5,0.5,1.02,,0.5,0.5,0.5,0.5,0.5,,0.5,,0.5,,0.5,0.5,3.58,0.5,,0.5,0.5,0.5,0.5,0.5,0.28999999999999998,1.3,0.5,0.5,0.5,2.17,0.5
12/11/23 12:00,0.5,,0.3,0.5,0.5,0.5,1.21,0.5,1.95,0.5,0.27,0.5,0.5,0.5,0.5,0.5,0.5,2.2200000000000002,1.27,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,7.0000000000000007E-2,0.5,0.5,,0.5,2.52,0.5
12/12/23 12:00,0.5,0.5,0.3,0.5,0.5,0.5,1.21,0.5,1.95,0.5,0.27,0.5,0.5,0.5,0.5,0.5,0.5,2.2200000000000002,1.27,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,7.0000000000000007E-2,0.5,0.5,,0.5,2.52,0.5
12/13/23 12:00,0.5,0.5,0.3,0.5,0.5,0.5,1.21,0.5,1.95,0.5,0.27,0.5,0.5,0.5,0.5,0.5,0.5,2.2200000000000002,1.27,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,7.0000000000000007E-2,0.5,0.5,,0.5,2.52,0.5
12/14/23 12:00,0.5,0.5,0.3,0.5,0.5,0.5,1.21,0.5,1.95,0.5,0.27,0.5,0.5,0.5,0.5,0.5,0.5,2.2200000000000002,1.27,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,7.0000000000000007E-2,0.5,0.5,,0.5,2.52,0.5
12/15/23 12:00,0.5,0.5,0.3,0.5,0.5,0.5,1.21,0.5,1.95,0.5,0.27,0.5,0.5,0.5,0.5,0.5,0.5,2.2200000000000002,1.27,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,7.0000000000000007E-2,0.5,0.5,,0.5,2.52,0.5
12/16/23 12:00,0.5,0.5,0.3,0.5,0.5,0.5,1.21,0.5,1.95,0.5,0.27,0.5,0.5,0.5,0.5,0.5,0.5,2.2200000000000002,1.27,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,7.0000000000000007E-2,0.5,0.5,,0.5,2.52,0.5
12/17/23 12:00,0.5,0.5,0.3,,0.5,0.5,1.21,0.5,1.95,0.5,0.27,0.5,0.5,0.5,0.5,0.5,0.5,2.2200000000000002,1.27,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,7.0000000000000007E-2,0.5,0.5,,0.5,2.52,0.5
12/18/23 12:00,0.5,0.5,0.23,0.5,0.5,1.21,1.24,0.5,0.5,0.5,0.16,0.5,0.5,0.5,0.5,0.5,1.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.56,0.5,0.5,0.5,,2.15,0.5,0.5,0.5,0.5,7.0000000000000007E-2,0.5,0.5,,0.5,2.5299999999999998,0.5
12/19/23 12:00,0.5,0.5,0.23,0.5,0.5,,1.24,0.5,0.5,0.5,0.16,0.5,0.5,0.5,0.5,0.5,1.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.56,0.5,0.5,0.5,,2.15,0.5,0.5,0.5,0.5,7.0000000000000007E-2,0.5,0.5,,0.5,2.5299999999999998,0.5
12/20/23 12:00,0.5,0.5,0.23,0.5,,1.21,1.24,0.5,0.5,0.5,0.16,0.5,0.5,0.5,0.5,0.5,1.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5,,2.15,0.5,0.5,0.5,0.5,,0.5,0.5,,0.5,2.5299999999999998,0.5
12/21/23 12:00,0.5,0.5,0.23,0.5,,1.21,1.24,0.5,0.5,0.5,0.16,0.5,0.5,0.5,0.5,0.5,1.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,,,2.15,0.5,0.5,0.5,0.5,,0.5,0.5,,0.5,2.5299999999999998,0.5
12/22/23 12:00,0.5,0.5,0.23,0.5,0.5,1.21,1.24,0.5,0.5,0.5,0.16,0.5,0.5,0.5,0.5,0.5,1.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,,,2.15,0.5,0.5,0.5,0.5,7.0000000000000007E-2,0.5,0.5,,0.5,2.5299999999999998,0.5
12/23/23 12:00,0.5,0.5,0.23,0.5,0.5,1.21,1.24,0.5,0.5,0.5,0.16,0.5,0.5,0.5,0.5,0.5,1.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,,,2.15,0.5,0.5,0.5,0.5,7.0000000000000007E-2,0.5,0.5,,0.5,2.5299999999999998,0.5
12/24/23 12:00,0.5,0.5,0.23,0.5,,1.21,1.24,0.5,0.5,0.5,0.16,,0.5,0.5,0.5,0.5,1.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,,,2.15,0.5,0.5,0.5,0.5,,0.5,0.5,,0.5,2.5299999999999998,0.5
12/25/23 12:00,0.5,0.5,,0.5,,0.5,0.5,0.5,0.5,1,0.21,,0.5,2.46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,,,0.5,0.5,0.5,0.5,0.5,0.67,0.5,0.5,,1.35,0.5,0.5
12/26/23 12:00,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1,0.21,,0.5,2.46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,,,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,,1.35,0.5,0.5
12/27/23 12:00,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1,0.21,,0.5,2.46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,,,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,,1.35,0.5,0.5
12/28/23 12:00,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1,0.21,1.1200000000000001,0.5,2.46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.67,0.5,0.5,0.5,1.35,0.5,0.5
12/29/23 12:00,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1,0.21,1.1200000000000001,0.5,2.46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.67,0.5,0.5,0.5,1.35,0.5,0.5
12/30/23 12:00,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1,0.21,1.1200000000000001,0.5,2.46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.67,0.5,0.5,0.5,1.35,0.5,0.5
12/31/23 12:00,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1,0.21,1.1200000000000001,0.5,2.46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.67,0.5,0.5,0.5,1.35,0.5,0.5
