Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
08/21/23 12:00,1.0999999999999999E-2,1.9E-2,,1.7000000000000001E-2,2E-3,1.0999999999999999E-2,0.72199999999999998,0.124,,1.538,0.28199999999999997,4.4999999999999998E-2,0.56000000000000005,4.2999999999999997E-2,1.2999999999999999E-2,0.112,0.13300000000000001,0.26800000000000002,1.7,1.048,0.128,4.0000000000000001E-3,0.49,5.6000000000000001E-2,1.4999999999999999E-2,4.5999999999999999E-2,0.69799999999999995,0.151,4.6900000000000004,2.0579999999999998,0.53900000000000003,1.4999999999999999E-2,,3.9E-2,5.0000000000000001E-3,0.01,0.89200000000000002,8.7999999999999995E-2,,2.1070000000000002,3.2000000000000001E-2,1.9E-2,0.1,1.4999999999999999E-2,0.01,8.5000000000000006E-2,0.48699999999999999,0.183,1.27,1.079
08/22/23 12:00,1.0999999999999999E-2,1.9E-2,0.32800000000000001,1.7000000000000001E-2,2E-3,1.0999999999999999E-2,0.72199999999999998,0.124,3.351,1.538,0.28199999999999997,4.4999999999999998E-2,,4.2999999999999997E-2,1.2999999999999999E-2,0.112,0.13300000000000001,0.26800000000000002,,1.048,0.128,4.0000000000000001E-3,,5.6000000000000001E-2,1.4999999999999999E-2,4.5999999999999999E-2,0.69799999999999995,0.151,,2.0579999999999998,0.53900000000000003,1.4999999999999999E-2,1.01,3.9E-2,5.0000000000000001E-3,0.01,0.89200000000000002,8.7999999999999995E-2,5.62,2.1070000000000002,3.2000000000000001E-2,1.9E-2,0.09,1.4999999999999999E-2,0.01,8.5000000000000006E-2,0.48699999999999999,0.183,1.51,1.079
08/23/23 12:00,1.0999999999999999E-2,1.9E-2,,1.7000000000000001E-2,2E-3,1.0999999999999999E-2,0.72199999999999998,0.124,,1.538,0.28199999999999997,4.4999999999999998E-2,0.37,4.2999999999999997E-2,1.2999999999999999E-2,0.112,0.13300000000000001,0.26800000000000002,1.75,1.048,0.128,4.0000000000000001E-3,0.31,5.6000000000000001E-2,1.4999999999999999E-2,4.5999999999999999E-2,0.69799999999999995,0.151,3.64,2.0579999999999998,0.53900000000000003,1.4999999999999999E-2,,3.9E-2,5.0000000000000001E-3,0.01,0.89200000000000002,8.7999999999999995E-2,,2.1070000000000002,3.2000000000000001E-2,1.9E-2,0.14000000000000001,1.4999999999999999E-2,0.01,8.5000000000000006E-2,0.48699999999999999,0.183,1.62,1.079
08/24/23 12:00,1.0999999999999999E-2,1.9E-2,0.29099999999999998,1.7000000000000001E-2,2E-3,1.0999999999999999E-2,0.72199999999999998,0.124,2.988,1.538,0.28199999999999997,4.4999999999999998E-2,,4.2999999999999997E-2,1.2999999999999999E-2,0.112,0.13300000000000001,0.26800000000000002,,1.048,0.128,4.0000000000000001E-3,,5.6000000000000001E-2,1.4999999999999999E-2,4.5999999999999999E-2,0.69799999999999995,0.151,,2.0579999999999998,0.53900000000000003,1.4999999999999999E-2,0.47,3.9E-2,5.0000000000000001E-3,0.01,0.89200000000000002,8.7999999999999995E-2,3.64,2.1070000000000002,3.2000000000000001E-2,1.9E-2,0.26,1.4999999999999999E-2,0.01,8.5000000000000006E-2,0.48699999999999999,0.183,2.09,1.079
08/25/23 12:00,1.0999999999999999E-2,1.9E-2,,1.7000000000000001E-2,2E-3,1.0999999999999999E-2,0.72199999999999998,0.124,,1.538,0.28199999999999997,4.4999999999999998E-2,0.2,4.2999999999999997E-2,1.2999999999999999E-2,0.112,0.13300000000000001,0.26800000000000002,2.8,1.048,0.128,4.0000000000000001E-3,0.54,5.6000000000000001E-2,1.4999999999999999E-2,4.5999999999999999E-2,0.69799999999999995,0.151,4.66,2.0579999999999998,0.53900000000000003,1.4999999999999999E-2,,3.9E-2,5.0000000000000001E-3,0.01,0.89200000000000002,8.7999999999999995E-2,,2.1070000000000002,3.2000000000000001E-2,1.9E-2,0.21,1.4999999999999999E-2,0.01,8.5000000000000006E-2,0.48699999999999999,0.183,1.73,1.079
08/26/23 12:00,3.3000000000000002E-2,1.9E-2,0.35699999999999998,1.6E-2,5.0000000000000001E-3,9.5000000000000001E-2,0.20799999999999999,0.123,3.0880000000000001,0.86199999999999999,0.28199999999999997,4.4999999999999998E-2,,4.2999999999999997E-2,1.2999999999999999E-2,0.112,0.13300000000000001,0.26800000000000002,,1.048,0.128,4.0000000000000001E-3,,5.6000000000000001E-2,1.4999999999999999E-2,4.5999999999999999E-2,0.69799999999999995,0.151,,2.0579999999999998,0.53900000000000003,1.4999999999999999E-2,0.46,3.9E-2,5.0000000000000001E-3,0.01,0.89200000000000002,8.7999999999999995E-2,3.84,2.1070000000000002,3.2000000000000001E-2,1.9E-2,0.2,1.4999999999999999E-2,0.01,8.5000000000000006E-2,0.48699999999999999,0.183,1.77,1.079
08/27/23 12:00,3.3000000000000002E-2,1.9E-2,,1.6E-2,5.0000000000000001E-3,9.5000000000000001E-2,0.20799999999999999,0.123,,0.86199999999999999,0.28199999999999997,4.4999999999999998E-2,0.16,4.2999999999999997E-2,1.2999999999999999E-2,0.112,0.13300000000000001,0.26800000000000002,1.79,1.048,0.128,4.0000000000000001E-3,0.33,5.6000000000000001E-2,1.4999999999999999E-2,4.5999999999999999E-2,0.69799999999999995,0.151,3.09,2.0579999999999998,0.53900000000000003,1.4999999999999999E-2,,3.9E-2,5.0000000000000001E-3,0.01,0.89200000000000002,8.7999999999999995E-2,,2.1070000000000002,3.2000000000000001E-2,1.9E-2,0.09,1.4999999999999999E-2,0.01,8.5000000000000006E-2,0.48699999999999999,0.183,0.92,1.079
08/28/23 12:00,3.3000000000000002E-2,1.9E-2,0.112,1.6E-2,5.0000000000000001E-3,9.5000000000000001E-2,0.20799999999999999,0.123,2.5910000000000002,0.86199999999999999,3.5000000000000003E-2,9.4E-2,,2.9000000000000001E-2,7.0000000000000001E-3,7.3999999999999996E-2,9.8000000000000004E-2,0.33100000000000002,,0.629,0.24299999999999999,4.0000000000000001E-3,,3.5000000000000003E-2,5.0000000000000001E-4,2E-3,0.38200000000000001,0.29299999999999998,,0.80500000000000005,9.9000000000000005E-2,1.4999999999999999E-2,0.14000000000000001,0.01,8.0000000000000002E-3,0.114,0.51800000000000002,0.11700000000000001,2.12,1.05,3.5999999999999997E-2,1.0999999999999999E-2,0.15,2.5999999999999999E-2,3.0000000000000001E-3,6.0999999999999999E-2,0.32400000000000001,0.21099999999999999,1.37,0.59
08/29/23 12:00,3.3000000000000002E-2,1.9E-2,,1.6E-2,5.0000000000000001E-3,9.5000000000000001E-2,0.20799999999999999,0.123,,0.86199999999999999,3.5000000000000003E-2,9.4E-2,0.22,2.9000000000000001E-2,7.0000000000000001E-3,7.3999999999999996E-2,9.8000000000000004E-2,0.33100000000000002,1.1200000000000001,0.629,0.24299999999999999,4.0000000000000001E-3,0.27,3.5000000000000003E-2,5.0000000000000001E-4,2E-3,0.38200000000000001,0.29299999999999998,1.93,0.80500000000000005,9.9000000000000005E-2,1.4999999999999999E-2,,0.01,8.0000000000000002E-3,0.114,0.51800000000000002,0.11700000000000001,,1.05,3.5999999999999997E-2,1.0999999999999999E-2,0.01,2.5999999999999999E-2,3.0000000000000001E-3,6.0999999999999999E-2,0.32400000000000001,0.21099999999999999,0.57999999999999996,0.59
08/30/23 12:00,3.3000000000000002E-2,1.9E-2,0.193,1.6E-2,5.0000000000000001E-3,9.5000000000000001E-2,0.20799999999999999,0.123,2.2109999999999999,0.86199999999999999,3.5000000000000003E-2,9.4E-2,,2.9000000000000001E-2,7.0000000000000001E-3,7.3999999999999996E-2,9.8000000000000004E-2,0.33100000000000002,,0.629,0.24299999999999999,4.0000000000000001E-3,,3.5000000000000003E-2,5.0000000000000001E-4,2E-3,0.38200000000000001,0.29299999999999998,,0.80500000000000005,9.9000000000000005E-2,1.4999999999999999E-2,0.28000000000000003,0.01,8.0000000000000002E-3,0.114,0.51800000000000002,0.11700000000000001,2.44,1.05,3.5999999999999997E-2,1.0999999999999999E-2,0.01,2.5999999999999999E-2,3.0000000000000001E-3,6.0999999999999999E-2,0.32400000000000001,0.21099999999999999,1.2,0.59
08/31/23 12:00,3.3000000000000002E-2,1.9E-2,,1.6E-2,5.0000000000000001E-3,9.5000000000000001E-2,0.20799999999999999,0.123,,0.86199999999999999,3.5000000000000003E-2,9.4E-2,0.59,2.9000000000000001E-2,7.0000000000000001E-3,7.3999999999999996E-2,9.8000000000000004E-2,0.33100000000000002,1.55,0.629,0.24299999999999999,4.0000000000000001E-3,0.33,3.5000000000000003E-2,5.0000000000000001E-4,2E-3,0.38200000000000001,0.29299999999999998,2.87,0.80500000000000005,9.9000000000000005E-2,1.4999999999999999E-2,,0.01,8.0000000000000002E-3,0.114,0.51800000000000002,0.11700000000000001,,1.05,3.5999999999999997E-2,1.0999999999999999E-2,0,2.5999999999999999E-2,3.0000000000000001E-3,6.0999999999999999E-2,0.32400000000000001,0.21099999999999999,0.63,0.59
09/01/23 12:00,3.3000000000000002E-2,1.9E-2,0.39300000000000002,1.6E-2,5.0000000000000001E-3,9.5000000000000001E-2,0.20799999999999999,0.123,3.4220000000000002,0.86199999999999999,3.5000000000000003E-2,9.4E-2,,2.9000000000000001E-2,7.0000000000000001E-3,7.3999999999999996E-2,9.8000000000000004E-2,0.33100000000000002,,0.629,0.24299999999999999,4.0000000000000001E-3,,3.5000000000000003E-2,5.0000000000000001E-4,2E-3,0.38200000000000001,0.29299999999999998,,0.80500000000000005,9.9000000000000005E-2,1.4999999999999999E-2,0.5,0.01,8.0000000000000002E-3,0.114,0.51800000000000002,0.11700000000000001,3.53,1.05,3.5999999999999997E-2,1.0999999999999999E-2,0.08,2.5999999999999999E-2,3.0000000000000001E-3,6.0999999999999999E-2,0.32400000000000001,0.21099999999999999,1.2,0.59
09/02/23 12:00,2.1999999999999999E-2,1.6E-2,,5.5E-2,3.0000000000000001E-3,6.5000000000000002E-2,0.49199999999999999,0.111,,1.3240000000000001,3.5000000000000003E-2,9.4E-2,0.16,2.9000000000000001E-2,7.0000000000000001E-3,7.3999999999999996E-2,9.8000000000000004E-2,0.33100000000000002,2.34,0.629,0.24299999999999999,4.0000000000000001E-3,0.37,3.5000000000000003E-2,5.0000000000000001E-4,2E-3,0.38200000000000001,0.29299999999999998,2.66,0.80500000000000005,9.9000000000000005E-2,1.4999999999999999E-2,,0.01,8.0000000000000002E-3,0.114,0.51800000000000002,0.11700000000000001,,1.05,3.5999999999999997E-2,1.0999999999999999E-2,0,2.5999999999999999E-2,3.0000000000000001E-3,6.0999999999999999E-2,0.32400000000000001,0.21099999999999999,0.82,0.59
09/03/23 12:00,2.1999999999999999E-2,1.6E-2,0.39300000000000002,5.5E-2,3.0000000000000001E-3,6.5000000000000002E-2,0.49199999999999999,0.111,3.0230000000000001,1.3240000000000001,3.5000000000000003E-2,9.4E-2,,2.9000000000000001E-2,7.0000000000000001E-3,7.3999999999999996E-2,9.8000000000000004E-2,0.33100000000000002,,0.629,0.24299999999999999,4.0000000000000001E-3,,3.5000000000000003E-2,5.0000000000000001E-4,2E-3,0.38200000000000001,0.29299999999999998,,0.80500000000000005,9.9000000000000005E-2,1.4999999999999999E-2,0.31,0.01,8.0000000000000002E-3,0.114,0.51800000000000002,0.11700000000000001,3.42,1.05,3.5999999999999997E-2,1.0999999999999999E-2,0.04,2.5999999999999999E-2,3.0000000000000001E-3,6.0999999999999999E-2,0.32400000000000001,0.21099999999999999,0.54,0.59
09/04/23 12:00,2.1999999999999999E-2,1.6E-2,,5.5E-2,3.0000000000000001E-3,6.5000000000000002E-2,0.49199999999999999,0.111,,1.3240000000000001,0.14899999999999999,2.1999999999999999E-2,0.39,4.2999999999999997E-2,1.0999999999999999E-2,0.108,0.251,0.23300000000000001,1.96,1.2989999999999999,2E-3,4.0000000000000001E-3,0.3,6.7000000000000004E-2,5.0000000000000001E-4,2E-3,0.52200000000000002,0.222,2.66,1.5620000000000001,0.16800000000000001,1.4999999999999999E-2,,1.7999999999999999E-2,7.0000000000000001E-3,3.9E-2,0.72599999999999998,3.5000000000000003E-2,,1.48,4.2999999999999997E-2,0.02,0.09,1.2999999999999999E-2,8.0000000000000002E-3,0.106,0.36699999999999999,0.159,0.96,0.79800000000000004
09/05/23 12:00,2.1999999999999999E-2,1.6E-2,0.372,5.5E-2,3.0000000000000001E-3,6.5000000000000002E-2,0.49199999999999999,0.111,2.6179999999999999,1.3240000000000001,0.14899999999999999,2.1999999999999999E-2,,4.2999999999999997E-2,1.0999999999999999E-2,0.108,0.251,0.23300000000000001,,1.2989999999999999,2E-3,4.0000000000000001E-3,,6.7000000000000004E-2,5.0000000000000001E-4,2E-3,0.52200000000000002,0.222,,1.5620000000000001,0.16800000000000001,1.4999999999999999E-2,0.28999999999999998,1.7999999999999999E-2,7.0000000000000001E-3,3.9E-2,0.72599999999999998,3.5000000000000003E-2,2.86,1.48,4.2999999999999997E-2,0.02,0.08,1.2999999999999999E-2,8.0000000000000002E-3,0.106,0.36699999999999999,0.159,0.69,0.79800000000000004
09/06/23 12:00,2.1999999999999999E-2,1.6E-2,,5.5E-2,3.0000000000000001E-3,6.5000000000000002E-2,0.49199999999999999,0.111,,1.3240000000000001,0.14899999999999999,2.1999999999999999E-2,0.4,4.2999999999999997E-2,1.0999999999999999E-2,0.108,0.251,0.23300000000000001,3.05,1.2989999999999999,2E-3,4.0000000000000001E-3,0.87,6.7000000000000004E-2,5.0000000000000001E-4,2E-3,0.52200000000000002,0.222,5.65,1.5620000000000001,0.16800000000000001,1.4999999999999999E-2,,1.7999999999999999E-2,7.0000000000000001E-3,3.9E-2,0.72599999999999998,3.5000000000000003E-2,,1.48,4.2999999999999997E-2,0.02,0.09,1.2999999999999999E-2,8.0000000000000002E-3,0.106,0.36699999999999999,0.159,0.77,0.79800000000000004
09/07/23 12:00,2.1999999999999999E-2,1.6E-2,0.47199999999999998,5.5E-2,3.0000000000000001E-3,6.5000000000000002E-2,0.49199999999999999,0.111,4.093,1.3240000000000001,0.14899999999999999,2.1999999999999999E-2,,4.2999999999999997E-2,1.0999999999999999E-2,0.108,0.251,0.23300000000000001,,1.2989999999999999,2E-3,4.0000000000000001E-3,,6.7000000000000004E-2,5.0000000000000001E-4,2E-3,0.52200000000000002,0.222,,1.5620000000000001,0.16800000000000001,1.4999999999999999E-2,0.41,1.7999999999999999E-2,7.0000000000000001E-3,3.9E-2,0.72599999999999998,3.5000000000000003E-2,4.84,1.48,4.2999999999999997E-2,0.02,0.12,1.2999999999999999E-2,8.0000000000000002E-3,0.106,0.36699999999999999,0.159,1.41,0.79800000000000004
09/08/23 12:00,2.1999999999999999E-2,1.6E-2,,5.5E-2,3.0000000000000001E-3,6.5000000000000002E-2,0.49199999999999999,0.111,,1.3240000000000001,0.14899999999999999,2.1999999999999999E-2,0.47,4.2999999999999997E-2,1.0999999999999999E-2,0.108,0.251,0.23300000000000001,3.45,1.2989999999999999,2E-3,4.0000000000000001E-3,0.94,6.7000000000000004E-2,5.0000000000000001E-4,2E-3,0.52200000000000002,0.222,6.84,1.5620000000000001,0.16800000000000001,1.4999999999999999E-2,,1.7999999999999999E-2,7.0000000000000001E-3,3.9E-2,0.72599999999999998,3.5000000000000003E-2,,1.48,4.2999999999999997E-2,0.02,0.2,1.2999999999999999E-2,8.0000000000000002E-3,0.106,0.36699999999999999,0.159,3.14,0.79800000000000004
09/09/23 12:00,2.1999999999999999E-2,3.0000000000000001E-3,0.83099999999999996,8.0000000000000002E-3,5.0000000000000001E-3,0.09,0.60499999999999998,0.14899999999999999,5.0279999999999996,1.44,0.14899999999999999,2.1999999999999999E-2,,4.2999999999999997E-2,1.0999999999999999E-2,0.108,0.251,0.23300000000000001,,1.2989999999999999,2E-3,4.0000000000000001E-3,,6.7000000000000004E-2,5.0000000000000001E-4,2E-3,0.52200000000000002,0.222,,1.5620000000000001,0.16800000000000001,1.4999999999999999E-2,0.5,1.7999999999999999E-2,7.0000000000000001E-3,3.9E-2,0.72599999999999998,3.5000000000000003E-2,5.0599999999999996,1.48,4.2999999999999997E-2,0.02,0.25,1.2999999999999999E-2,8.0000000000000002E-3,0.106,0.36699999999999999,0.159,4.12,0.79800000000000004
09/10/23 12:00,2.1999999999999999E-2,3.0000000000000001E-3,,8.0000000000000002E-3,5.0000000000000001E-3,0.09,0.60499999999999998,0.14899999999999999,,1.44,0.14899999999999999,2.1999999999999999E-2,0.38,4.2999999999999997E-2,1.0999999999999999E-2,0.108,0.251,0.23300000000000001,4.53,1.2989999999999999,2E-3,4.0000000000000001E-3,0.66,6.7000000000000004E-2,5.0000000000000001E-4,2E-3,0.52200000000000002,0.222,5.97,1.5620000000000001,0.16800000000000001,1.4999999999999999E-2,,1.7999999999999999E-2,7.0000000000000001E-3,3.9E-2,0.72599999999999998,3.5000000000000003E-2,,1.48,4.2999999999999997E-2,0.02,0.13,1.2999999999999999E-2,8.0000000000000002E-3,0.106,0.36699999999999999,0.159,1.63,0.79800000000000004
09/11/23 12:00,2.1999999999999999E-2,3.0000000000000001E-3,0.78300000000000003,8.0000000000000002E-3,5.0000000000000001E-3,0.09,0.60499999999999998,0.14899999999999999,5.843,1.44,0.16300000000000001,2.1999999999999999E-2,,4.7E-2,8.9999999999999993E-3,0.11600000000000001,0.22900000000000001,0.23300000000000001,,1.0920000000000001,2E-3,4.0000000000000001E-3,,0.04,5.0000000000000001E-4,2E-3,0.626,0.20200000000000001,,1.8660000000000001,5.1999999999999998E-2,3.1E-2,0.48,0.01,6.0000000000000001E-3,0.109,0.85499999999999998,6.5000000000000002E-2,5.14,2.1850000000000001,4.1000000000000002E-2,1.4999999999999999E-2,7.0000000000000007E-2,5.0999999999999997E-2,4.0000000000000001E-3,7.2999999999999995E-2,0.70499999999999996,0.13900000000000001,1.34,1.397
09/12/23 12:00,2.1999999999999999E-2,3.0000000000000001E-3,,8.0000000000000002E-3,5.0000000000000001E-3,0.09,0.60499999999999998,0.14899999999999999,,1.44,0.16300000000000001,2.1999999999999999E-2,0.18,4.7E-2,8.9999999999999993E-3,0.11600000000000001,0.22900000000000001,0.23300000000000001,4.47,1.0920000000000001,2E-3,4.0000000000000001E-3,0.65,0.04,5.0000000000000001E-4,2E-3,0.626,0.20200000000000001,4.63,1.8660000000000001,5.1999999999999998E-2,3.1E-2,,0.01,6.0000000000000001E-3,0.109,0.85499999999999998,6.5000000000000002E-2,,2.1850000000000001,4.1000000000000002E-2,1.4999999999999999E-2,0.09,5.0999999999999997E-2,4.0000000000000001E-3,7.2999999999999995E-2,0.70499999999999996,0.13900000000000001,1.78,1.397
09/13/23 12:00,2.1999999999999999E-2,3.0000000000000001E-3,0.372,8.0000000000000002E-3,5.0000000000000001E-3,0.09,0.60499999999999998,0.14899999999999999,3.6030000000000002,1.44,0.16300000000000001,2.1999999999999999E-2,,4.7E-2,8.9999999999999993E-3,0.11600000000000001,0.22900000000000001,0.23300000000000001,,1.0920000000000001,2E-3,4.0000000000000001E-3,,0.04,5.0000000000000001E-4,2E-3,0.626,0.20200000000000001,,1.8660000000000001,5.1999999999999998E-2,3.1E-2,0.46,0.01,6.0000000000000001E-3,0.109,0.85499999999999998,6.5000000000000002E-2,5.61,2.1850000000000001,4.1000000000000002E-2,1.4999999999999999E-2,0.08,5.0999999999999997E-2,4.0000000000000001E-3,7.2999999999999995E-2,0.70499999999999996,0.13900000000000001,1.68,1.397
09/14/23 12:00,2.1999999999999999E-2,3.0000000000000001E-3,,8.0000000000000002E-3,5.0000000000000001E-3,0.09,0.60499999999999998,0.14899999999999999,,1.44,0.16300000000000001,2.1999999999999999E-2,0.37,4.7E-2,8.9999999999999993E-3,0.11600000000000001,0.22900000000000001,0.23300000000000001,2.06,1.0920000000000001,2E-3,4.0000000000000001E-3,0.21,0.04,5.0000000000000001E-4,2E-3,0.626,0.20200000000000001,1.81,1.8660000000000001,5.1999999999999998E-2,3.1E-2,,0.01,6.0000000000000001E-3,0.109,0.85499999999999998,6.5000000000000002E-2,,2.1850000000000001,4.1000000000000002E-2,1.4999999999999999E-2,0.09,5.0999999999999997E-2,4.0000000000000001E-3,7.2999999999999995E-2,0.70499999999999996,0.13900000000000001,1.78,1.397
09/15/23 12:00,2.1999999999999999E-2,3.0000000000000001E-3,0.45700000000000002,8.0000000000000002E-3,5.0000000000000001E-3,0.09,0.60499999999999998,0.14899999999999999,2.7719999999999998,1.44,0.16300000000000001,2.1999999999999999E-2,,4.7E-2,8.9999999999999993E-3,0.11600000000000001,0.22900000000000001,0.23300000000000001,,1.0920000000000001,2E-3,4.0000000000000001E-3,,0.04,5.0000000000000001E-4,2E-3,0.626,0.20200000000000001,,1.8660000000000001,5.1999999999999998E-2,3.1E-2,0.35,0.01,6.0000000000000001E-3,0.109,0.85499999999999998,6.5000000000000002E-2,2.93,2.1850000000000001,4.1000000000000002E-2,1.4999999999999999E-2,0.15,5.0999999999999997E-2,4.0000000000000001E-3,7.2999999999999995E-2,0.70499999999999996,0.13900000000000001,3.1,1.397
09/16/23 12:00,1E-3,0,,0,2E-3,0.06,0.34799999999999998,0.15,,1.042,0.16300000000000001,2.1999999999999999E-2,0.48,4.7E-2,8.9999999999999993E-3,0.11600000000000001,0.22900000000000001,0.23300000000000001,3.23,1.0920000000000001,2E-3,4.0000000000000001E-3,0.8,0.04,5.0000000000000001E-4,2E-3,0.626,0.20200000000000001,4.99,1.8660000000000001,5.1999999999999998E-2,3.1E-2,,0.01,6.0000000000000001E-3,0.109,0.85499999999999998,6.5000000000000002E-2,,2.1850000000000001,4.1000000000000002E-2,1.4999999999999999E-2,0.09,5.0999999999999997E-2,4.0000000000000001E-3,7.2999999999999995E-2,0.70499999999999996,0.13900000000000001,1.79,1.397
09/17/23 12:00,1E-3,0,0.44700000000000001,0,2E-3,0.06,0.34799999999999998,0.15,3.4620000000000002,1.042,0.16300000000000001,2.1999999999999999E-2,,4.7E-2,8.9999999999999993E-3,0.11600000000000001,0.22900000000000001,0.23300000000000001,,1.0920000000000001,2E-3,4.0000000000000001E-3,,0.04,5.0000000000000001E-4,2E-3,0.626,0.20200000000000001,,1.8660000000000001,5.1999999999999998E-2,3.1E-2,0.33,0.01,6.0000000000000001E-3,0.109,0.85499999999999998,6.5000000000000002E-2,3.68,2.1850000000000001,4.1000000000000002E-2,1.4999999999999999E-2,7.0000000000000007E-2,5.0999999999999997E-2,4.0000000000000001E-3,7.2999999999999995E-2,0.70499999999999996,0.13900000000000001,1.33,1.397
09/18/23 12:00,1E-3,0,,0,2E-3,0.06,0.34799999999999998,0.15,,1.042,0.09,8.7999999999999995E-2,0.21,4.2999999999999997E-2,8.9999999999999993E-3,0.114,0.217,0.27100000000000002,3.87,1.339,2E-3,4.0000000000000001E-3,0.38,1.7000000000000001E-2,5.0000000000000001E-4,2E-3,0.59199999999999997,0.25,3.12,1.6779999999999999,0.11700000000000001,1.4999999999999999E-2,,0.01,6.0000000000000001E-3,0.01,0.7,0.15,,1.8380000000000001,,,,,,,,,,
09/19/23 12:00,1E-3,0,0.32400000000000001,0,2E-3,0.06,0.34799999999999998,0.15,2.2869999999999999,1.042,0.09,8.7999999999999995E-2,,4.2999999999999997E-2,8.9999999999999993E-3,0.114,0.217,0.27100000000000002,,1.339,2E-3,4.0000000000000001E-3,,1.7000000000000001E-2,5.0000000000000001E-4,2E-3,0.59199999999999997,0.25,,1.6779999999999999,0.11700000000000001,1.4999999999999999E-2,0.28000000000000003,0.01,6.0000000000000001E-3,0.01,0.7,0.15,2.93,1.8380000000000001,2.8000000000000001E-2,2.1999999999999999E-2,0.04,4.9000000000000002E-2,5.0000000000000001E-3,8.8999999999999996E-2,0.66700000000000004,0.22500000000000001,0.71,1.3779999999999999
