Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
07/18/23 12:00,4.3220000000000001E-2,2.7050000000000001E-2,1.1000000000000001E-3,7.0200000000000002E-3,7.11E-3,7.3200000000000001E-3,3.9300000000000003E-3,1E-3,1E-3,5.0600000000000003E-3,9.2000000000000003E-4,1E-3,1E-3,3.7599999999999999E-3,6.28E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1E-3,3.13E-3,6.6400000000000001E-3,5.0200000000000002E-3,3.7000000000000002E-3,7.0899999999999999E-3,4.4799999999999996E-3,1E-3,2.5500000000000002E-3,2.14E-3,4.7800000000000004E-3,4.4000000000000003E-3,1E-3,1E-3,3.81E-3,3.9100000000000003E-3,2.5300000000000001E-3,,1E-3,3.7799999999999999E-3,4.62E-3,5.8500000000000002E-3,2.0840000000000001E-2,1.468E-2,9.2800000000000001E-3,3.6470000000000002E-2,7.4599999999999996E-3,3.7299999999999998E-3,1.917E-2,8.3000000000000001E-3,1E-3,1E-3,0,3.31E-3,1E-3,2.0999999999999999E-3,1E-3,1E-3,1E-3
07/19/23 12:00,4.3220000000000001E-2,2.7050000000000001E-2,1.1000000000000001E-3,7.0200000000000002E-3,7.11E-3,7.3200000000000001E-3,3.9300000000000003E-3,1E-3,1E-3,5.0600000000000003E-3,9.2000000000000003E-4,1E-3,1E-3,3.7599999999999999E-3,6.28E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1E-3,3.13E-3,6.6400000000000001E-3,5.0200000000000002E-3,3.7000000000000002E-3,7.0899999999999999E-3,4.4799999999999996E-3,1E-3,2.5500000000000002E-3,2.14E-3,4.7800000000000004E-3,4.4000000000000003E-3,1E-3,1E-3,3.81E-3,3.9100000000000003E-3,2.5300000000000001E-3,,1E-3,3.7799999999999999E-3,4.62E-3,5.8500000000000002E-3,2.0840000000000001E-2,1.468E-2,9.2800000000000001E-3,3.6470000000000002E-2,7.4599999999999996E-3,3.7299999999999998E-3,1.917E-2,8.3000000000000001E-3,1E-3,1E-3,0,3.31E-3,1E-3,2.0999999999999999E-3,1E-3,1E-3,1E-3
07/20/23 12:00,4.3220000000000001E-2,2.7050000000000001E-2,1.1000000000000001E-3,7.0200000000000002E-3,7.11E-3,7.3200000000000001E-3,3.9300000000000003E-3,1E-3,1E-3,5.0600000000000003E-3,9.2000000000000003E-4,1E-3,1E-3,3.7599999999999999E-3,6.28E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1E-3,3.13E-3,6.6400000000000001E-3,5.0200000000000002E-3,3.7000000000000002E-3,7.0899999999999999E-3,4.4799999999999996E-3,1E-3,2.5500000000000002E-3,2.14E-3,4.7800000000000004E-3,4.4000000000000003E-3,1E-3,1E-3,3.81E-3,3.9100000000000003E-3,2.5300000000000001E-3,,1E-3,3.7799999999999999E-3,4.62E-3,5.8500000000000002E-3,2.0840000000000001E-2,1.468E-2,9.2800000000000001E-3,3.6470000000000002E-2,7.4599999999999996E-3,3.7299999999999998E-3,1.917E-2,8.3000000000000001E-3,1E-3,1E-3,0,3.31E-3,1E-3,2.0999999999999999E-3,1E-3,1E-3,1E-3
07/21/23 12:00,4.3220000000000001E-2,2.7050000000000001E-2,1.1000000000000001E-3,7.0200000000000002E-3,7.11E-3,7.3200000000000001E-3,3.9300000000000003E-3,1E-3,1E-3,5.0600000000000003E-3,9.2000000000000003E-4,1E-3,1E-3,3.7599999999999999E-3,6.28E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1E-3,3.13E-3,6.6400000000000001E-3,5.0200000000000002E-3,3.7000000000000002E-3,7.0899999999999999E-3,4.4799999999999996E-3,1E-3,2.5500000000000002E-3,2.14E-3,4.7800000000000004E-3,4.4000000000000003E-3,1E-3,1E-3,3.81E-3,3.9100000000000003E-3,2.5300000000000001E-3,,1E-3,3.7799999999999999E-3,4.62E-3,5.8500000000000002E-3,2.0840000000000001E-2,1.468E-2,,3.6470000000000002E-2,7.4599999999999996E-3,3.7299999999999998E-3,1.917E-2,8.3000000000000001E-3,1E-3,1E-3,0,3.31E-3,1E-3,2.0999999999999999E-3,1E-3,1E-3,1E-3
07/22/23 12:00,4.3220000000000001E-2,2.7050000000000001E-2,1.1000000000000001E-3,7.0200000000000002E-3,7.11E-3,7.3200000000000001E-3,3.9300000000000003E-3,1E-3,1E-3,5.0600000000000003E-3,9.2000000000000003E-4,1E-3,1E-3,3.7599999999999999E-3,6.28E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1E-3,3.13E-3,6.6400000000000001E-3,5.0200000000000002E-3,3.7000000000000002E-3,7.0899999999999999E-3,4.4799999999999996E-3,1E-3,2.5500000000000002E-3,2.14E-3,4.7800000000000004E-3,4.4000000000000003E-3,1E-3,1E-3,3.81E-3,,2.5300000000000001E-3,,1E-3,3.7799999999999999E-3,4.62E-3,5.8500000000000002E-3,2.0840000000000001E-2,1.468E-2,9.2800000000000001E-3,3.6470000000000002E-2,7.4599999999999996E-3,3.7299999999999998E-3,1.917E-2,8.3000000000000001E-3,1E-3,1E-3,,3.31E-3,1E-3,2.0999999999999999E-3,1E-3,1E-3,1E-3
07/23/23 12:00,4.3220000000000001E-2,2.7050000000000001E-2,1.1000000000000001E-3,7.0200000000000002E-3,7.11E-3,7.3200000000000001E-3,3.9300000000000003E-3,1E-3,1E-3,5.0600000000000003E-3,9.2000000000000003E-4,1E-3,1E-3,3.7599999999999999E-3,6.28E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1E-3,3.13E-3,6.6400000000000001E-3,5.0200000000000002E-3,3.7000000000000002E-3,7.0899999999999999E-3,4.4799999999999996E-3,1E-3,2.5500000000000002E-3,2.14E-3,4.7800000000000004E-3,4.4000000000000003E-3,1E-3,1E-3,3.81E-3,3.9100000000000003E-3,2.5300000000000001E-3,,1E-3,3.7799999999999999E-3,4.62E-3,5.8500000000000002E-3,2.0840000000000001E-2,1.468E-2,9.2800000000000001E-3,3.6470000000000002E-2,7.4599999999999996E-3,3.7299999999999998E-3,1.917E-2,8.3000000000000001E-3,1E-3,1E-3,,3.31E-3,1E-3,2.0999999999999999E-3,1E-3,1E-3,1E-3
07/24/23 12:00,1.172E-2,2.9850000000000002E-2,5.6999999999999998E-4,2.8700000000000002E-3,7.6299999999999996E-3,5.8700000000000002E-3,3.2699999999999999E-3,1E-3,1E-3,2.7299999999999998E-3,1.2600000000000001E-3,1E-3,2.31E-3,5.1200000000000004E-3,5.9899999999999997E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1.98E-3,2.82E-3,4.5999999999999999E-3,2.8600000000000001E-3,4.8300000000000001E-3,1E-3,1E-3,1E-3,2E-3,2.0200000000000001E-3,1E-3,2.7399999999999998E-3,1E-3,2.3E-3,3.3800000000000002E-3,2.8500000000000001E-3,,1E-3,3.3899999999999998E-3,2.81E-3,4.5199999999999997E-3,9.7999999999999997E-3,1.7999999999999999E-2,5.9699999999999996E-3,1.487E-2,1.7090000000000001E-2,1.678E-2,4.8199999999999996E-3,1E-3,1E-3,1E-3,1E-3,3.3899999999999998E-3,1E-3,5.5999999999999999E-3,1E-3,1E-3,1E-3
07/25/23 12:00,1.172E-2,2.9850000000000002E-2,,2.8700000000000002E-3,7.6299999999999996E-3,5.8700000000000002E-3,3.2699999999999999E-3,1E-3,1E-3,2.7299999999999998E-3,1.2600000000000001E-3,1E-3,2.31E-3,5.1200000000000004E-3,5.9899999999999997E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1.98E-3,2.82E-3,4.5999999999999999E-3,2.8600000000000001E-3,4.8300000000000001E-3,1E-3,1E-3,1E-3,2E-3,2.0200000000000001E-3,1E-3,2.7399999999999998E-3,1E-3,2.3E-3,3.3800000000000002E-3,2.8500000000000001E-3,1E-3,1E-3,3.3899999999999998E-3,2.81E-3,4.5199999999999997E-3,9.7999999999999997E-3,1.7999999999999999E-2,5.9699999999999996E-3,1.487E-2,1.7090000000000001E-2,1.678E-2,4.8199999999999996E-3,1E-3,1E-3,1E-3,1E-3,3.3899999999999998E-3,1E-3,5.5999999999999999E-3,1E-3,1E-3,1E-3
07/26/23 12:00,,2.9850000000000002E-2,,2.8700000000000002E-3,7.6299999999999996E-3,5.8700000000000002E-3,3.2699999999999999E-3,1E-3,1E-3,2.7299999999999998E-3,1.2600000000000001E-3,1E-3,2.31E-3,5.1200000000000004E-3,5.9899999999999997E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1.98E-3,2.82E-3,4.5999999999999999E-3,2.8600000000000001E-3,4.8300000000000001E-3,1E-3,1E-3,1E-3,2E-3,2.0200000000000001E-3,1E-3,2.7399999999999998E-3,1E-3,2.3E-3,3.3800000000000002E-3,2.8500000000000001E-3,1E-3,1E-3,3.3899999999999998E-3,2.81E-3,4.5199999999999997E-3,9.7999999999999997E-3,1.7999999999999999E-2,,1.487E-2,1.7090000000000001E-2,1.678E-2,4.8199999999999996E-3,1E-3,1E-3,1E-3,1E-3,3.3899999999999998E-3,1E-3,5.5999999999999999E-3,1E-3,1E-3,1E-3
07/27/23 12:00,1.172E-2,2.9850000000000002E-2,,2.8700000000000002E-3,7.6299999999999996E-3,5.8700000000000002E-3,3.2699999999999999E-3,1E-3,1E-3,2.7299999999999998E-3,1.2600000000000001E-3,1E-3,2.31E-3,5.1200000000000004E-3,5.9899999999999997E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1.98E-3,2.82E-3,4.5999999999999999E-3,2.8600000000000001E-3,4.8300000000000001E-3,1E-3,1E-3,1E-3,2E-3,2.0200000000000001E-3,1E-3,2.7399999999999998E-3,1E-3,2.3E-3,3.3800000000000002E-3,2.8500000000000001E-3,1E-3,1E-3,3.3899999999999998E-3,2.81E-3,4.5199999999999997E-3,9.7999999999999997E-3,1.7999999999999999E-2,5.9699999999999996E-3,1.487E-2,1.7090000000000001E-2,1.678E-2,4.8199999999999996E-3,1E-3,1E-3,1E-3,1E-3,3.3899999999999998E-3,1E-3,5.5999999999999999E-3,1E-3,1E-3,1E-3
07/28/23 12:00,1.172E-2,2.9850000000000002E-2,5.6999999999999998E-4,2.8700000000000002E-3,7.6299999999999996E-3,5.8700000000000002E-3,3.2699999999999999E-3,1E-3,1E-3,2.7299999999999998E-3,1.2600000000000001E-3,1E-3,2.31E-3,5.1200000000000004E-3,5.9899999999999997E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1.98E-3,2.82E-3,4.5999999999999999E-3,2.8600000000000001E-3,4.8300000000000001E-3,1E-3,1E-3,1E-3,2E-3,2.0200000000000001E-3,1E-3,2.7399999999999998E-3,1E-3,2.3E-3,3.3800000000000002E-3,2.8500000000000001E-3,1E-3,1E-3,3.3899999999999998E-3,2.81E-3,4.5199999999999997E-3,9.7999999999999997E-3,1.7999999999999999E-2,5.9699999999999996E-3,1.487E-2,1.7090000000000001E-2,1.678E-2,4.8199999999999996E-3,1E-3,,1E-3,1E-3,3.3899999999999998E-3,1E-3,5.5999999999999999E-3,1E-3,1E-3,1E-3
07/29/23 12:00,1.172E-2,2.9850000000000002E-2,5.6999999999999998E-4,2.8700000000000002E-3,7.6299999999999996E-3,5.8700000000000002E-3,3.2699999999999999E-3,1E-3,1E-3,2.7299999999999998E-3,1.2600000000000001E-3,1E-3,2.31E-3,5.1200000000000004E-3,5.9899999999999997E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1.98E-3,2.82E-3,4.5999999999999999E-3,2.8600000000000001E-3,4.8300000000000001E-3,1E-3,1E-3,1E-3,2E-3,2.0200000000000001E-3,1E-3,2.7399999999999998E-3,1E-3,2.3E-3,3.3800000000000002E-3,2.8500000000000001E-3,1E-3,1E-3,3.3899999999999998E-3,2.81E-3,4.5199999999999997E-3,9.7999999999999997E-3,1.7999999999999999E-2,5.9699999999999996E-3,1.487E-2,1.7090000000000001E-2,1.678E-2,4.8199999999999996E-3,1E-3,,1E-3,1E-3,3.3899999999999998E-3,1E-3,5.5999999999999999E-3,1E-3,1E-3,1E-3
07/30/23 12:00,1.172E-2,2.9850000000000002E-2,5.6999999999999998E-4,2.8700000000000002E-3,7.6299999999999996E-3,5.8700000000000002E-3,3.2699999999999999E-3,1E-3,1E-3,2.7299999999999998E-3,1.2600000000000001E-3,1E-3,2.31E-3,5.1200000000000004E-3,5.9899999999999997E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1E-3,1.98E-3,2.82E-3,4.5999999999999999E-3,2.8600000000000001E-3,4.8300000000000001E-3,1E-3,1E-3,1E-3,2E-3,2.0200000000000001E-3,1E-3,2.7399999999999998E-3,1E-3,2.3E-3,3.3800000000000002E-3,2.8500000000000001E-3,1E-3,1E-3,3.3899999999999998E-3,2.81E-3,4.5199999999999997E-3,9.7999999999999997E-3,1.7999999999999999E-2,5.9699999999999996E-3,1.487E-2,1.7090000000000001E-2,1.678E-2,4.8199999999999996E-3,1E-3,,1E-3,1E-3,3.3899999999999998E-3,1E-3,5.5999999999999999E-3,1E-3,1E-3,1E-3
07/31/23 12:00,1.226E-2,3.5740000000000001E-2,7.7999999999999999E-4,9.8099999999999993E-3,7.0200000000000002E-3,1E-3,2.4399999999999999E-3,5.3499999999999997E-3,3.14E-3,4.2900000000000004E-3,6.8999999999999997E-4,1E-3,1E-3,1E-3,7.0000000000000001E-3,1E-3,1E-3,1E-3,1.021E-2,1E-3,1E-3,2.0500000000000002E-3,4.13E-3,4.6899999999999997E-3,1.98E-3,2.7699999999999999E-3,3.0999999999999999E-3,1E-3,2.3900000000000002E-3,,,1E-3,2.1199999999999999E-3,1E-3,1E-3,4.1099999999999999E-3,1E-3,1E-3,1E-3,2.5200000000000001E-3,3.5000000000000001E-3,2.32E-3,6.9699999999999996E-3,6.13E-3,8.2100000000000003E-3,5.8399999999999997E-3,3.29E-3,1.3140000000000001E-2,1.8929999999999999E-2,1E-3,,1E-3,1E-3,1E-3,1E-3,1.247E-2,1E-3,1E-3,1E-3
08/01/23 12:00,1.226E-2,3.5740000000000001E-2,7.7999999999999999E-4,9.8099999999999993E-3,7.0200000000000002E-3,1E-3,2.4399999999999999E-3,5.3499999999999997E-3,3.14E-3,4.2900000000000004E-3,6.8999999999999997E-4,1E-3,1E-3,1E-3,7.0000000000000001E-3,1E-3,1E-3,1E-3,1.021E-2,1E-3,1E-3,2.0500000000000002E-3,4.13E-3,4.6899999999999997E-3,1.98E-3,2.7699999999999999E-3,3.0999999999999999E-3,1E-3,2.3900000000000002E-3,2.8900000000000002E-3,,1E-3,2.1199999999999999E-3,1E-3,1E-3,4.1099999999999999E-3,1E-3,1E-3,1E-3,2.5200000000000001E-3,3.5000000000000001E-3,2.32E-3,6.9699999999999996E-3,6.13E-3,8.2100000000000003E-3,5.8399999999999997E-3,3.29E-3,1.3140000000000001E-2,1.8929999999999999E-2,1E-3,,1E-3,1E-3,1E-3,1E-3,1.247E-2,1E-3,1E-3,1E-3
08/02/23 12:00,1.226E-2,3.5740000000000001E-2,7.7999999999999999E-4,9.8099999999999993E-3,7.0200000000000002E-3,1E-3,2.4399999999999999E-3,5.3499999999999997E-3,3.14E-3,4.2900000000000004E-3,6.8999999999999997E-4,1E-3,1E-3,1E-3,7.0000000000000001E-3,1E-3,1E-3,1E-3,1.021E-2,1E-3,1E-3,2.0500000000000002E-3,4.13E-3,4.6899999999999997E-3,1.98E-3,2.7699999999999999E-3,3.0999999999999999E-3,1E-3,2.3900000000000002E-3,2.8900000000000002E-3,,1E-3,2.1199999999999999E-3,1E-3,1E-3,4.1099999999999999E-3,1E-3,1E-3,1E-3,2.5200000000000001E-3,3.5000000000000001E-3,2.32E-3,,6.13E-3,8.2100000000000003E-3,5.8399999999999997E-3,3.29E-3,1.3140000000000001E-2,1.8929999999999999E-2,1E-3,,1E-3,1E-3,1E-3,1E-3,1.247E-2,1E-3,1E-3,1E-3
08/03/23 12:00,1.226E-2,3.5740000000000001E-2,7.7999999999999999E-4,9.8099999999999993E-3,7.0200000000000002E-3,1E-3,2.4399999999999999E-3,5.3499999999999997E-3,3.14E-3,4.2900000000000004E-3,6.8999999999999997E-4,1E-3,1E-3,1E-3,7.0000000000000001E-3,1E-3,1E-3,1E-3,1.021E-2,1E-3,1E-3,2.0500000000000002E-3,4.13E-3,4.6899999999999997E-3,1.98E-3,2.7699999999999999E-3,3.0999999999999999E-3,1E-3,2.3900000000000002E-3,2.8900000000000002E-3,,1E-3,2.1199999999999999E-3,1E-3,1E-3,4.1099999999999999E-3,1E-3,1E-3,1E-3,2.5200000000000001E-3,3.5000000000000001E-3,2.32E-3,,6.13E-3,8.2100000000000003E-3,5.8399999999999997E-3,3.29E-3,1.3140000000000001E-2,1.8929999999999999E-2,1E-3,,1E-3,1E-3,1E-3,1E-3,1.247E-2,1E-3,1E-3,1E-3
08/04/23 12:00,1.226E-2,3.5740000000000001E-2,7.7999999999999999E-4,9.8099999999999993E-3,7.0200000000000002E-3,1E-3,2.4399999999999999E-3,5.3499999999999997E-3,3.14E-3,4.2900000000000004E-3,6.8999999999999997E-4,1E-3,1E-3,1E-3,7.0000000000000001E-3,1E-3,1E-3,1E-3,1.021E-2,1E-3,1E-3,2.0500000000000002E-3,4.13E-3,4.6899999999999997E-3,1.98E-3,2.7699999999999999E-3,3.0999999999999999E-3,1E-3,2.3900000000000002E-3,2.8900000000000002E-3,,1E-3,2.1199999999999999E-3,1E-3,1E-3,4.1099999999999999E-3,1E-3,1E-3,1E-3,2.5200000000000001E-3,3.5000000000000001E-3,2.32E-3,,6.13E-3,8.2100000000000003E-3,5.8399999999999997E-3,3.29E-3,1.3140000000000001E-2,1.8929999999999999E-2,1E-3,,1E-3,1E-3,1E-3,1E-3,1.247E-2,1E-3,1E-3,1E-3
08/05/23 12:00,1.226E-2,3.5740000000000001E-2,7.7999999999999999E-4,9.8099999999999993E-3,7.0200000000000002E-3,1E-3,2.4399999999999999E-3,5.3499999999999997E-3,3.14E-3,4.2900000000000004E-3,6.8999999999999997E-4,1E-3,1E-3,1E-3,7.0000000000000001E-3,1E-3,1E-3,1E-3,1.021E-2,1E-3,1E-3,2.0500000000000002E-3,4.13E-3,4.6899999999999997E-3,1.98E-3,2.7699999999999999E-3,3.0999999999999999E-3,1E-3,2.3900000000000002E-3,2.8900000000000002E-3,,1E-3,2.1199999999999999E-3,1E-3,1E-3,4.1099999999999999E-3,1E-3,1E-3,1E-3,2.5200000000000001E-3,3.5000000000000001E-3,2.32E-3,6.9699999999999996E-3,6.13E-3,8.2100000000000003E-3,5.8399999999999997E-3,3.29E-3,1.3140000000000001E-2,1.8929999999999999E-2,1E-3,,1E-3,1E-3,1E-3,1E-3,1.247E-2,1E-3,1E-3,1E-3
08/06/23 12:00,1.226E-2,3.5740000000000001E-2,,9.8099999999999993E-3,7.0200000000000002E-3,1E-3,2.4399999999999999E-3,5.3499999999999997E-3,3.14E-3,4.2900000000000004E-3,6.8999999999999997E-4,1E-3,1E-3,1E-3,7.0000000000000001E-3,1E-3,1E-3,1E-3,1.021E-2,1E-3,1E-3,2.0500000000000002E-3,4.13E-3,4.6899999999999997E-3,1.98E-3,2.7699999999999999E-3,3.0999999999999999E-3,1E-3,2.3900000000000002E-3,2.8900000000000002E-3,,1E-3,2.1199999999999999E-3,1E-3,1E-3,4.1099999999999999E-3,1E-3,1E-3,1E-3,2.5200000000000001E-3,3.5000000000000001E-3,2.32E-3,6.9699999999999996E-3,6.13E-3,8.2100000000000003E-3,5.8399999999999997E-3,3.29E-3,1.3140000000000001E-2,1.8929999999999999E-2,1E-3,,,1E-3,1E-3,1E-3,1.247E-2,1E-3,1E-3,1E-3
08/07/23 12:00,1.7149999999999999E-2,4.079E-2,,8.6400000000000001E-3,9.4999999999999998E-3,3.14E-3,1E-3,2.31E-3,2.7100000000000002E-3,1E-3,1.49E-3,1E-3,1E-3,1E-3,4.79E-3,7.1000000000000004E-3,1E-3,7.8600000000000007E-3,5.4999999999999997E-3,1E-3,2.5699999999999998E-3,4.0299999999999997E-3,4.4999999999999997E-3,4.96E-3,3.8899999999999998E-3,9.1400000000000006E-3,3.5999999999999999E-3,1E-3,2.3400000000000001E-3,2.2300000000000002E-3,,2.8600000000000001E-3,2.32E-3,1E-3,2.9099999999999998E-3,3.3300000000000001E-3,2.2399999999999998E-3,1E-3,1E-3,3.9399999999999999E-3,4.3E-3,3.0400000000000002E-3,7.7600000000000004E-3,1.1860000000000001E-2,5.9199999999999999E-3,1.0189999999999999E-2,4.3899999999999998E-3,1.2489999999999999E-2,1.789E-2,1E-3,,,1E-3,4.0699999999999998E-3,1E-3,8.1099999999999992E-3,1E-3,1E-3,1E-3
08/08/23 12:00,1.7149999999999999E-2,4.079E-2,1.7099999999999999E-3,8.6400000000000001E-3,9.4999999999999998E-3,3.14E-3,1E-3,2.31E-3,2.7100000000000002E-3,1E-3,1.49E-3,1E-3,1E-3,1E-3,4.79E-3,7.1000000000000004E-3,1E-3,7.8600000000000007E-3,5.4999999999999997E-3,1E-3,2.5699999999999998E-3,4.0299999999999997E-3,4.4999999999999997E-3,4.96E-3,3.8899999999999998E-3,9.1400000000000006E-3,3.5999999999999999E-3,1E-3,2.3400000000000001E-3,2.2300000000000002E-3,3.2200000000000002E-3,2.8600000000000001E-3,2.32E-3,1E-3,2.9099999999999998E-3,3.3300000000000001E-3,2.2399999999999998E-3,1E-3,1E-3,3.9399999999999999E-3,4.3E-3,3.0400000000000002E-3,7.7600000000000004E-3,1.1860000000000001E-2,5.9199999999999999E-3,1.0189999999999999E-2,4.3899999999999998E-3,1.2489999999999999E-2,1.789E-2,1E-3,,1E-3,1E-3,4.0699999999999998E-3,1E-3,8.1099999999999992E-3,1E-3,1E-3,1E-3
08/09/23 12:00,1.7149999999999999E-2,4.079E-2,1.7099999999999999E-3,8.6400000000000001E-3,9.4999999999999998E-3,3.14E-3,1E-3,2.31E-3,2.7100000000000002E-3,1E-3,1.49E-3,1E-3,1E-3,1E-3,4.79E-3,7.1000000000000004E-3,1E-3,7.8600000000000007E-3,5.4999999999999997E-3,1E-3,2.5699999999999998E-3,4.0299999999999997E-3,4.4999999999999997E-3,4.96E-3,3.8899999999999998E-3,9.1400000000000006E-3,3.5999999999999999E-3,1E-3,2.3400000000000001E-3,2.2300000000000002E-3,3.2200000000000002E-3,2.8600000000000001E-3,2.32E-3,1E-3,2.9099999999999998E-3,3.3300000000000001E-3,2.2399999999999998E-3,1E-3,1E-3,3.9399999999999999E-3,4.3E-3,3.0400000000000002E-3,7.7600000000000004E-3,1.1860000000000001E-2,5.9199999999999999E-3,1.0189999999999999E-2,4.3899999999999998E-3,1.2489999999999999E-2,1.789E-2,,,1E-3,1E-3,4.0699999999999998E-3,1E-3,8.1099999999999992E-3,1E-3,1E-3,1E-3
08/10/23 12:00,1.7149999999999999E-2,4.079E-2,1.7099999999999999E-3,8.6400000000000001E-3,9.4999999999999998E-3,3.14E-3,1E-3,2.31E-3,2.7100000000000002E-3,1E-3,1.49E-3,1E-3,1E-3,1E-3,4.79E-3,7.1000000000000004E-3,1E-3,7.8600000000000007E-3,5.4999999999999997E-3,1E-3,2.5699999999999998E-3,4.0299999999999997E-3,4.4999999999999997E-3,4.96E-3,3.8899999999999998E-3,9.1400000000000006E-3,3.5999999999999999E-3,1E-3,2.3400000000000001E-3,2.2300000000000002E-3,3.2200000000000002E-3,2.8600000000000001E-3,,1E-3,2.9099999999999998E-3,3.3300000000000001E-3,2.2399999999999998E-3,1E-3,1E-3,3.9399999999999999E-3,4.3E-3,3.0400000000000002E-3,7.7600000000000004E-3,1.1860000000000001E-2,5.9199999999999999E-3,1.0189999999999999E-2,4.3899999999999998E-3,1.2489999999999999E-2,1.789E-2,,,1E-3,1E-3,4.0699999999999998E-3,1E-3,8.1099999999999992E-3,1E-3,1E-3,1E-3
08/11/23 12:00,1.7149999999999999E-2,4.079E-2,1.7099999999999999E-3,8.6400000000000001E-3,9.4999999999999998E-3,3.14E-3,1E-3,2.31E-3,2.7100000000000002E-3,1E-3,1.49E-3,1E-3,1E-3,1E-3,4.79E-3,7.1000000000000004E-3,1E-3,7.8600000000000007E-3,5.4999999999999997E-3,1E-3,2.5699999999999998E-3,4.0299999999999997E-3,4.4999999999999997E-3,4.96E-3,3.8899999999999998E-3,9.1400000000000006E-3,3.5999999999999999E-3,1E-3,2.3400000000000001E-3,2.2300000000000002E-3,3.2200000000000002E-3,2.8600000000000001E-3,,1E-3,2.9099999999999998E-3,3.3300000000000001E-3,2.2399999999999998E-3,1E-3,1E-3,3.9399999999999999E-3,4.3E-3,3.0400000000000002E-3,7.7600000000000004E-3,1.1860000000000001E-2,5.9199999999999999E-3,1.0189999999999999E-2,4.3899999999999998E-3,1.2489999999999999E-2,1.789E-2,1E-3,,1E-3,1E-3,4.0699999999999998E-3,1E-3,8.1099999999999992E-3,1E-3,1E-3,1E-3
08/12/23 12:00,1.7149999999999999E-2,4.079E-2,1.7099999999999999E-3,8.6400000000000001E-3,9.4999999999999998E-3,3.14E-3,1E-3,2.31E-3,2.7100000000000002E-3,1E-3,1.49E-3,1E-3,1E-3,1E-3,4.79E-3,7.1000000000000004E-3,1E-3,7.8600000000000007E-3,5.4999999999999997E-3,1E-3,2.5699999999999998E-3,4.0299999999999997E-3,4.4999999999999997E-3,4.96E-3,3.8899999999999998E-3,9.1400000000000006E-3,3.5999999999999999E-3,1E-3,2.3400000000000001E-3,2.2300000000000002E-3,3.2200000000000002E-3,2.8600000000000001E-3,2.32E-3,1E-3,2.9099999999999998E-3,3.3300000000000001E-3,2.2399999999999998E-3,1E-3,1E-3,3.9399999999999999E-3,4.3E-3,3.0400000000000002E-3,7.7600000000000004E-3,1.1860000000000001E-2,5.9199999999999999E-3,1.0189999999999999E-2,4.3899999999999998E-3,1.2489999999999999E-2,1.789E-2,1E-3,,1E-3,1E-3,4.0699999999999998E-3,1E-3,8.1099999999999992E-3,1E-3,1E-3,1E-3
08/13/23 12:00,1.7149999999999999E-2,4.079E-2,1.7099999999999999E-3,8.6400000000000001E-3,9.4999999999999998E-3,3.14E-3,1E-3,2.31E-3,2.7100000000000002E-3,1E-3,1.49E-3,1E-3,1E-3,1E-3,4.79E-3,7.1000000000000004E-3,1E-3,7.8600000000000007E-3,5.4999999999999997E-3,1E-3,2.5699999999999998E-3,4.0299999999999997E-3,4.4999999999999997E-3,4.96E-3,3.8899999999999998E-3,9.1400000000000006E-3,3.5999999999999999E-3,1E-3,2.3400000000000001E-3,2.2300000000000002E-3,3.2200000000000002E-3,2.8600000000000001E-3,2.32E-3,1E-3,2.9099999999999998E-3,3.3300000000000001E-3,2.2399999999999998E-3,1E-3,1E-3,3.9399999999999999E-3,4.3E-3,3.0400000000000002E-3,7.7600000000000004E-3,1.1860000000000001E-2,5.9199999999999999E-3,1.0189999999999999E-2,4.3899999999999998E-3,1.2489999999999999E-2,1.789E-2,1E-3,,1E-3,1E-3,4.0699999999999998E-3,1E-3,8.1099999999999992E-3,1E-3,1E-3,1E-3
