Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
11/12/23 12:00,1.03,6.15,0.44,1.39,0.5,0.5,1.51,1.31,1.39,1.08,0.2,0.5,0.5,0.5,1.03,0.5,0.5,0.5,4.91,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.45,0.5,0.5,0.5,1.37,0.8,3.16,0.5,1.06,0.5,,0.5,0.5,0.3,0.5,1.75,1.72,0.5,0.5,0.5
11/13/23 12:00,8.6300000000000008,8.14,0.25,0.5,0.5,1.89,1.51,0.5,0.5,0.5,0.26,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,1.25,7.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.36,0.5,1.29,1.1299999999999999,0.5,0.5,4.87,,1.04,0.5,0.5,0.5,0.5,0.1,0.5,5.14,0.5,0.5,0.5,0.5
11/14/23 12:00,8.6300000000000008,8.14,0.25,0.5,0.5,1.89,1.51,0.5,0.5,0.5,0.26,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,1.25,7.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.36,0.5,1.29,1.1299999999999999,0.5,0.5,4.87,,1.04,0.5,0.5,0.5,0.5,0.1,0.5,5.14,0.5,0.5,0.5,0.5
11/15/23 12:00,8.6300000000000008,8.14,0.25,0.5,0.5,1.89,1.51,0.5,0.5,0.5,0.26,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,1.25,7.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.36,0.5,1.29,1.1299999999999999,0.5,0.5,4.87,,1.04,0.5,0.5,0.5,0.5,0.1,0.5,5.14,0.5,0.5,0.5,0.5
11/16/23 12:00,8.6300000000000008,8.14,0.25,0.5,0.5,1.89,1.51,0.5,0.5,0.5,0.26,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,1.25,7.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.36,0.5,1.29,1.1299999999999999,0.5,0.5,4.87,,1.04,0.5,0.5,0.5,0.5,0.1,0.5,5.14,0.5,0.5,0.5,0.5
11/17/23 12:00,8.6300000000000008,8.14,0.25,0.5,0.5,1.89,1.51,0.5,0.5,0.5,0.26,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,1.25,7.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.36,0.5,1.29,1.1299999999999999,0.5,0.5,4.87,,1.04,0.5,0.5,0.5,0.5,0.1,0.5,5.14,0.5,0.5,0.5,0.5
11/18/23 12:00,8.6300000000000008,8.14,0.25,0.5,0.5,1.89,1.51,0.5,0.5,0.5,0.26,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,1.25,7.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.36,0.5,1.29,1.1299999999999999,0.5,0.5,4.87,,1.04,0.5,0.5,0.5,0.5,0.1,0.5,5.14,0.5,0.5,0.5,0.5
11/19/23 12:00,8.6300000000000008,8.14,0.25,0.5,0.5,1.89,1.51,0.5,0.5,0.5,0.26,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,1.25,7.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.36,0.5,1.29,1.1299999999999999,0.5,0.5,4.87,,1.04,0.5,0.5,0.5,0.5,0.1,0.5,5.14,0.5,0.5,0.5,0.5
11/20/23 12:00,15.85,1.99,0.31,,0.5,0.5,0.5,0.5,0.5,0.5,0.04,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1.21,0.5,0.5,0.5,0.5,0.16,0.5,1.29,0.5,0.5,0.5,0.5
11/21/23 12:00,,,0.31,,0.5,0.5,0.5,0.5,0.5,0.5,0.04,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1.21,0.5,0.5,0.5,0.5,0.16,0.5,1.29,0.5,0.5,0.5,0.5
11/22/23 12:00,15.85,1.99,,,0.5,0.5,0.5,0.5,0.5,0.5,0.04,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1.21,0.5,0.5,0.5,0.5,0.16,0.5,1.29,0.5,0.5,0.5,0.5
11/23/23 12:00,15.85,1.99,,,0.5,0.5,0.5,0.5,0.5,0.5,0.04,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,,1.21,0.5,0.5,0.5,0.5,0.16,0.5,1.29,0.5,0.5,0.5,0.5
11/24/23 12:00,15.85,1.99,,,0.5,0.5,0.5,0.5,0.5,0.5,0.04,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,,1.21,0.5,0.5,0.5,0.5,0.16,0.5,1.29,0.5,0.5,0.5,0.5
11/25/23 12:00,15.85,1.99,0.31,,0.5,0.5,0.5,0.5,0.5,0.5,0.04,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,,1.21,0.5,0.5,0.5,0.5,0.16,0.5,1.29,0.5,0.5,0.5,0.5
11/26/23 12:00,15.85,1.99,0.31,,0.5,0.5,0.5,0.5,0.5,0.5,0.04,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1.21,0.5,0.5,0.5,0.5,0.16,0.5,1.29,0.5,0.5,0.5,0.5
11/27/23 12:00,4.7,4.55,3.17,,2.09,2.74,1.85,1.18,1.35,1.56,0.25,0.5,0.5,1.77,2.37,0.5,0.5,4.26,7.61,1.49,5.83,1.1499999999999999,1.06,1.02,0.5,1.31,1.3,1.02,1.22,0.5,2.16,1.96,0.5,0.5,0.5,1.04,0.5,0.5,1.3,,1.1499999999999999,0.5,1.54,0.5,0.5,0.5,,0.5,0.5,1.05,0.5,0.5,0.36,4.7,3.99,1.68,0.5,0.5,0.5
11/28/23 12:00,4.7,4.55,3.17,,2.09,2.74,1.85,1.18,1.35,1.56,0.25,0.5,0.5,1.77,2.37,0.5,0.5,4.26,7.61,1.49,5.83,1.1499999999999999,1.06,1.02,0.5,1.31,1.3,1.02,1.22,0.5,2.16,1.96,0.5,0.5,0.5,1.04,0.5,0.5,1.3,,1.1499999999999999,0.5,1.54,0.5,0.5,0.5,,0.5,0.5,1.05,0.5,0.5,0.36,4.7,3.99,1.68,0.5,0.5,0.5
11/29/23 12:00,4.7,4.55,3.17,,2.09,2.74,1.85,1.18,1.35,1.56,0.25,0.5,0.5,1.77,2.37,0.5,0.5,4.26,7.61,1.49,5.83,1.1499999999999999,1.06,1.02,0.5,1.31,1.3,1.02,1.22,0.5,2.16,1.96,0.5,0.5,0.5,1.04,0.5,0.5,1.3,,1.1499999999999999,0.5,1.54,0.5,0.5,0.5,,0.5,0.5,1.05,0.5,0.5,0.36,4.7,3.99,1.68,0.5,0.5,0.5
11/30/23 12:00,4.7,4.55,3.17,,2.09,2.74,1.85,1.18,1.35,1.56,0.25,0.5,0.5,1.77,2.37,0.5,0.5,4.26,7.61,1.49,5.83,1.1499999999999999,1.06,1.02,0.5,1.31,1.3,1.02,1.22,0.5,2.16,1.96,0.5,0.5,0.5,1.04,0.5,0.5,1.3,,1.1499999999999999,0.5,1.54,0.5,0.5,0.5,,0.5,0.5,1.05,0.5,0.5,0.36,4.7,3.99,1.68,0.5,0.5,0.5
12/01/23 12:00,4.7,4.55,3.17,,2.09,2.74,1.85,1.18,1.35,1.56,0.25,0.5,0.5,1.77,2.37,0.5,0.5,4.26,7.61,1.49,5.83,1.1499999999999999,1.06,1.02,0.5,1.31,1.3,1.02,1.22,0.5,2.16,,0.5,0.5,0.5,1.04,0.5,0.5,1.3,,1.1499999999999999,0.5,1.54,0.5,0.5,0.5,,0.5,0.5,1.05,0.5,0.5,0.36,4.7,3.99,1.68,0.5,0.5,0.5
12/02/23 12:00,4.7,4.55,3.17,,2.09,2.74,1.85,1.18,1.35,1.56,0.25,0.5,0.5,1.77,2.37,0.5,0.5,4.26,7.61,1.49,5.83,1.1499999999999999,1.06,1.02,0.5,1.31,1.3,1.02,1.22,0.5,2.16,,0.5,0.5,0.5,1.04,0.5,0.5,1.3,,1.1499999999999999,0.5,1.54,0.5,0.5,0.5,,0.5,0.5,1.05,0.5,0.5,0.36,4.7,3.99,1.68,0.5,0.5,0.5
12/03/23 12:00,4.7,4.55,3.17,,2.09,2.74,1.85,1.18,1.35,1.56,0.25,0.5,0.5,1.77,2.37,0.5,0.5,4.26,7.61,1.49,5.83,1.1499999999999999,1.06,1.02,0.5,1.31,1.3,1.02,1.22,0.5,2.16,,0.5,0.5,0.5,1.04,0.5,0.5,1.3,,1.1499999999999999,0.5,1.54,0.5,0.5,0.5,,0.5,0.5,1.05,0.5,0.5,0.36,4.7,3.99,1.68,0.5,0.5,0.5
12/04/23 12:00,3.92,5.41,4.54,,0.5,4.26,3.61,2.44,1.21,1.31,0.73,0.5,0.5,1.44,1.49,2.2999999999999998,2.93,8.31,4.3600000000000003,5.1100000000000003,11.14,1.72,2.4500000000000002,1.94,1.0900000000000001,2.76,0.5,1.03,0.5,0.5,2.5499999999999998,,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,1.1000000000000001,,1.41,0.5,1.06,1.39,0.88,1.38,,0.5,1.92,0.5,0.5,0.5,0.37,3.28,2.59,2.56,1.02,1.89,1.47
12/05/23 12:00,3.92,5.41,4.54,,0.5,4.26,3.61,2.44,1.21,1.31,0.73,0.5,0.5,1.44,1.49,2.2999999999999998,2.93,8.31,4.3600000000000003,5.1100000000000003,11.14,1.72,2.4500000000000002,1.94,1.0900000000000001,2.76,0.5,1.03,0.5,0.5,2.5499999999999998,,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,1.1000000000000001,,1.41,0.5,1.06,1.39,0.88,1.38,,0.5,1.92,0.5,0.5,0.5,0.37,3.28,2.59,2.56,1.02,1.89,1.47
12/06/23 12:00,3.92,5.41,4.54,,0.5,4.26,3.61,2.44,1.21,1.31,0.73,0.5,0.5,1.44,1.49,2.2999999999999998,2.93,8.31,4.3600000000000003,5.1100000000000003,11.14,1.72,2.4500000000000002,1.94,1.0900000000000001,2.76,0.5,1.03,0.5,0.5,2.5499999999999998,,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,1.1000000000000001,,1.41,0.5,1.06,1.39,0.88,1.38,,0.5,1.92,0.5,0.5,0.5,0.37,3.28,2.59,2.56,1.02,1.89,1.47
12/07/23 12:00,3.92,5.41,4.54,,0.5,4.26,3.61,2.44,1.21,1.31,0.73,0.5,0.5,1.44,1.49,2.2999999999999998,2.93,8.31,4.3600000000000003,5.1100000000000003,11.14,1.72,2.4500000000000002,1.94,1.0900000000000001,2.76,0.5,1.03,0.5,0.5,2.5499999999999998,,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,1.1000000000000001,,1.41,0.5,1.06,1.39,0.88,1.38,,0.5,1.92,0.5,0.5,0.5,0.37,3.28,2.59,2.56,1.02,1.89,1.47
12/08/23 12:00,3.92,5.41,4.54,,0.5,4.26,3.61,2.44,1.21,1.31,0.73,0.5,0.5,1.44,1.49,2.2999999999999998,2.93,8.31,4.3600000000000003,5.1100000000000003,11.14,1.72,2.4500000000000002,1.94,1.0900000000000001,2.76,0.5,1.03,0.5,0.5,2.5499999999999998,,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,1.1000000000000001,,1.41,0.5,1.06,1.39,0.88,1.38,,0.5,1.92,0.5,0.5,0.5,0.37,3.28,2.59,2.56,1.02,1.89,1.47
12/09/23 12:00,3.92,5.41,4.54,,0.5,4.26,3.61,2.44,1.21,1.31,0.73,0.5,0.5,1.44,1.49,2.2999999999999998,2.93,8.31,4.3600000000000003,5.1100000000000003,11.14,1.72,2.4500000000000002,1.94,1.0900000000000001,2.76,0.5,1.03,0.5,0.5,2.5499999999999998,,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,1.1000000000000001,,1.41,0.5,1.06,1.39,0.88,1.38,,0.5,1.92,0.5,0.5,0.5,0.37,3.28,2.59,2.56,1.02,1.89,1.47
12/10/23 12:00,3.92,,4.54,,0.5,4.26,3.61,2.44,1.21,1.31,0.73,0.5,0.5,1.44,1.49,2.2999999999999998,2.93,8.31,4.3600000000000003,5.1100000000000003,11.14,1.72,2.4500000000000002,1.94,1.0900000000000001,2.76,0.5,1.03,0.5,0.5,2.5499999999999998,,0.5,0.5,0.5,0.5,1.1299999999999999,,1.1000000000000001,,1.41,,1.06,1.39,0.88,1.38,,0.5,1.92,0.5,0.5,0.5,0.37,3.28,2.59,2.56,1.02,1.89,1.47
12/11/23 12:00,2.81,,0.85,2.84,1.2,1.94,1.01,0.5,0.5,0.5,0.3,0.5,0.5,1.1499999999999999,1.32,0.5,0.5,3.39,1.51,0.5,0.5,0.5,0.5,0.5,0.5,1.29,0.5,0.5,0.5,,1.52,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,1.64,0.5,,1.64,0.5,0.5,0.5,0.25,2.52,1.42,,0.5,0.5,0.5
12/12/23 12:00,2.81,3.64,0.85,2.84,1.2,1.94,1.01,0.5,0.5,0.5,0.3,0.5,0.5,1.1499999999999999,1.32,0.5,0.5,3.39,1.51,0.5,0.5,0.5,0.5,0.5,0.5,1.29,0.5,0.5,0.5,,1.52,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.25,0.5,0.5,0.5,0.5,0.5,1.64,0.5,,1.64,0.5,0.5,0.5,0.25,2.52,1.42,,0.5,0.5,0.5
12/13/23 12:00,2.81,3.64,0.85,2.84,1.2,1.94,1.01,0.5,0.5,0.5,0.3,0.5,0.5,1.1499999999999999,1.32,0.5,0.5,3.39,1.51,0.5,0.5,0.5,0.5,0.5,0.5,1.29,0.5,0.5,0.5,,1.52,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.25,0.5,0.5,0.5,0.5,0.5,1.64,,,1.64,0.5,0.5,0.5,0.25,2.52,1.42,,0.5,0.5,0.5
12/14/23 12:00,2.81,3.64,0.85,2.84,1.2,1.94,1.01,0.5,0.5,0.5,0.3,0.5,0.5,1.1499999999999999,1.32,0.5,0.5,3.39,1.51,0.5,0.5,0.5,0.5,0.5,0.5,1.29,0.5,0.5,0.5,,1.52,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.25,0.5,0.5,0.5,0.5,0.5,1.64,,,1.64,0.5,0.5,0.5,0.25,2.52,1.42,,0.5,0.5,0.5
12/15/23 12:00,2.81,3.64,0.85,2.84,1.2,1.94,1.01,0.5,0.5,0.5,0.3,0.5,0.5,1.1499999999999999,1.32,0.5,0.5,3.39,1.51,0.5,0.5,0.5,0.5,0.5,0.5,1.29,0.5,0.5,0.5,,1.52,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.25,0.5,0.5,0.5,0.5,0.5,1.64,,,1.64,0.5,0.5,0.5,0.25,2.52,1.42,,0.5,0.5,0.5
12/16/23 12:00,2.81,3.64,0.85,2.84,1.2,1.94,1.01,0.5,0.5,0.5,0.3,0.5,0.5,1.1499999999999999,1.32,0.5,0.5,3.39,1.51,0.5,0.5,0.5,0.5,0.5,0.5,1.29,0.5,0.5,0.5,,1.52,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.25,0.5,0.5,0.5,0.5,0.5,1.64,,,1.64,0.5,0.5,0.5,0.25,2.52,1.42,,0.5,0.5,0.5
12/17/23 12:00,2.81,3.64,0.85,,1.2,1.94,1.01,0.5,0.5,0.5,0.3,0.5,0.5,1.1499999999999999,1.32,0.5,0.5,3.39,1.51,0.5,0.5,0.5,0.5,0.5,0.5,1.29,0.5,0.5,0.5,,1.52,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.25,0.5,0.5,0.5,0.5,0.5,1.64,,,1.64,0.5,0.5,0.5,0.25,2.52,1.42,,0.5,0.5,0.5
12/18/23 12:00,1.93,2.2000000000000002,0.26,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.5,0.5,3.09,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.25,0.5,0.5,1.23,0.5,0.82,1.49,,1.02,1.19,0.5,0.5,0.5,0.08,0.5,1.19,,0.5,0.5,0.5
12/19/23 12:00,1.93,2.2000000000000002,0.26,0.5,0.5,,0.5,0.5,0.5,0.5,0.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.5,0.5,3.09,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.23,0.5,0.82,1.49,,1.02,1.19,0.5,0.5,0.5,0.08,0.5,1.19,,0.5,0.5,0.5
12/20/23 12:00,1.93,2.2000000000000002,0.26,0.5,,0.5,0.5,0.5,0.5,0.5,0.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.5,0.5,3.09,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.82,1.49,,1.02,1.19,0.5,0.5,0.5,,0.5,1.19,,0.5,0.5,0.5
12/21/23 12:00,1.93,2.2000000000000002,0.26,0.5,,0.5,0.5,0.5,0.5,0.5,0.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.5,0.5,3.09,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.82,,,1.02,1.19,0.5,0.5,0.5,,0.5,1.19,,0.5,0.5,0.5
12/22/23 12:00,1.93,2.2000000000000002,0.26,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.5,0.5,3.09,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.82,,,1.02,1.19,0.5,0.5,0.5,0.08,0.5,1.19,,0.5,0.5,0.5
12/23/23 12:00,1.93,2.2000000000000002,0.26,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.5,0.5,3.09,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.82,,,1.02,1.19,0.5,0.5,0.5,0.08,0.5,1.19,,0.5,0.5,0.5
12/24/23 12:00,1.93,2.2000000000000002,0.26,0.5,,0.5,0.5,0.5,0.5,0.5,0.08,,0.5,0.5,0.5,0.5,0.5,0.5,2.5,0.5,3.09,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.82,,,1.02,1.19,0.5,0.5,0.5,,0.5,1.19,,0.5,0.5,0.5
12/25/23 12:00,1.96,4.2300000000000004,,0.5,,0.5,0.5,0.5,1.3,0.5,0.21,,0.5,0.5,0.5,0.5,0.5,2.36,5.34,0.5,1.54,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.47,0.5,0.5,,,0.5,,,1.52,0.5,0.5,0.5,0.5,0.3,1.1399999999999999,0.5,,0.5,0.5,0.5
12/26/23 12:00,1.96,4.2300000000000004,,0.5,0.5,0.5,0.5,0.5,1.3,0.5,0.21,,0.5,0.5,0.5,0.5,0.5,2.36,5.34,0.5,1.54,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.47,0.5,0.5,,,0.5,,,1.52,0.5,0.5,0.5,0.5,,1.1399999999999999,0.5,,0.5,0.5,0.5
12/27/23 12:00,1.96,4.2300000000000004,,0.5,0.5,0.5,0.5,0.5,1.3,0.5,0.21,,0.5,0.5,0.5,0.5,0.5,2.36,5.34,0.5,1.54,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.47,0.5,0.5,,,0.5,,,1.52,0.5,0.5,0.5,0.5,,1.1399999999999999,0.5,,0.5,0.5,0.5
12/28/23 12:00,1.96,4.2300000000000004,,0.5,0.5,0.5,0.5,0.5,1.3,0.5,0.21,0.5,0.5,0.5,0.5,0.5,0.5,2.36,5.34,0.5,1.54,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.47,0.5,0.5,,,0.5,,0.5,1.52,0.5,0.5,0.5,0.5,0.3,1.1399999999999999,0.5,1.4,0.5,0.5,0.5
12/29/23 12:00,1.96,4.2300000000000004,,0.5,0.5,0.5,0.5,0.5,1.3,0.5,0.21,0.5,0.5,0.5,0.5,0.5,0.5,2.36,5.34,0.5,1.54,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.47,0.5,0.5,,,0.5,,0.5,1.52,0.5,0.5,0.5,0.5,0.3,1.1399999999999999,0.5,1.4,0.5,0.5,0.5
12/30/23 12:00,1.96,4.2300000000000004,,0.5,0.5,0.5,0.5,0.5,1.3,0.5,0.21,0.5,0.5,0.5,0.5,0.5,0.5,2.36,5.34,0.5,1.54,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.47,0.5,0.5,,,0.5,,0.5,1.52,0.5,0.5,0.5,0.5,0.3,1.1399999999999999,0.5,1.4,0.5,0.5,0.5
12/31/23 12:00,1.96,4.2300000000000004,,0.5,0.5,0.5,0.5,0.5,1.3,0.5,0.21,0.5,0.5,0.5,0.5,0.5,0.5,2.36,5.34,0.5,1.54,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.47,0.5,0.5,,,0.5,,0.5,1.52,0.5,0.5,0.5,0.5,0.3,1.1399999999999999,0.5,1.4,0.5,0.5,0.5
